PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryMethod,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
562875,Casting Waste,Bronze Age,Bronze Age,ROMAN,-1000,410,"11 pieces of copper metal working waste of uncertain date, probably from Bronze Age to Roman. The presence of this material suggests that bronze objects have been manufactured here and possibly broken copper alloy items were being recycled. Sadly no precise findspot was recorded. One piece displays a bright blue deposit whilst the rest are more turqouise. Two pieces (bottom right and one above that) appear to be casting sprues suggesting items were being manufactured on site.",,4,Copper,,Returned to finder,Metal detector,,,,,,,,,,11,Lindsey Bedford,Lindsey Bedford,South East,West Berkshire,West Berkshire,Beedon,SU4878,Centred on field,51.498909,-1.309909,PUBLIC-A44592,,copper working slag.jpg,copper casting waste,All rights reserved,Attribution-ShareAlike License,https://finds.org.uk/images/Linz/copper working slag.jpg,https://finds.org.uk/images/thumbnails/428363.jpg
562892,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1700,-1500,"A complete Early Bronze Age cast copper-alloy late flanged axe (c. 1700-1500 BC). The blade of the axe is slightly flared to the blade tips, and the blade cutting edge is a deep symmetrical convex shape. The cutting edge is rounded due to abrasion. In profile the blade is sub-triangular with the widest section being before the flange facets. Body and haft end of the axe has almost straight sides which taper slightly at the butt, which is straight at the terminal. One face is possibly decorated at the junction of the body and blade, just within the facets, in the form on at least three short linear notches. However, there is a possibility this is damage from antiquity. The body of the axe has shallow (2.92mm deep) rounded flange facets, therefore in profile the facet sides are a pointed oval and taper down at the butt. The flange top/crests are in-turned therefore the width between the crests is narrower than the base. The surface has large patches of a green/brown coloured patina with areas of the surface missing, but not recently, and one patch of active corrosion. It is in a fair condition. The axe measures 147.36mm long, 53.71mm wide from one blade tip to the other, and 24.06mm thick across the apex of the facets. It weighs 471.4g.



Ben Roberts (University of Durham) comments that the axe is a 'late flanged axe rather than a palstave which would date it to the latter part of the Early Bronze Age (c. 1700- 1500 BC)'. (pers comm). This type of axes are distributed across Britain, and few have been found in a datable context, therefore making it difficult to date them with accuracy (late flanged axe rather than a palstave which would date it to the latter part of the Early Bronze Age (http://finds.org.uk/bronzeage/objects/axes).",,3,Copper alloy,,Returned to finder,Metal detector,2013-01-01T00:00:00Z,2013-04-08T23:00:00Z,,,471.4,,,24.06,147.36,1,Ben Roberts,Angie Bolton,West Midlands,Worcestershire,Malvern Hills,Rushwick,SO8155,From finder,52.1929072,-2.27937017,WAW-BA7221,,WAW-BA7221.jpg,"Bronze Age flat axe transitional palstave (plan, profile, plan and profile).",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/abolton/WAW-BA7221.jpg,https://finds.org.uk/images/thumbnails/428439.jpg
562997,Palstave,Bronze Age,Bronze Age,,-1500,-1150,"A fragment of a cast copper alloy (bronze) axe most probably from a palstave of Middle Bronze Age date, circa 1500-1150 BC.   The blade is broken below the stop ridge and there is no evidence to suggest whether this fragment is from a looped - or unlooped palstave variant. The break is worn and patinated suggesting that it has been damaged in antiquity; only the lower blade of the axehead survives.  A casting error is present on one flange. The edge of one of the flanges has been flattened with the re-set copper alloy forming a lip.  The fragment has an irregular form in plan with the sides gently widening away from the slightly concave broken edge and terminating in asymmetrical flares due to the manufacturing error.  The cutting edge is lost but retains its convex form.  The fragment is sub-triangular in section.  The section at the break is sub-rectangular.  The surface of the fragment is heavily abraded with pitting and patches of light green patina.   There is no evidence of rib decoration.  Overall, the fragment has a mid green / brown colour. Length: 50.56mm.  Width: 43.82mm.  Thickness at broken end: 16.29mm.  Weight: 112.4g.",,4,Copper alloy,,Returned to finder,Metal detector,2013-03-10T00:00:00Z,,,,112.4,,,16.29,50.36,1,Eloise Markwick,Eloise Markwick,East Midlands,Northamptonshire,East Northamptonshire,Irthlingborough,SP9369,From finder,52.311245,-0.637262,WMID-CAEA06,,WMID-CAEA06.jpg,Bronze Age palstave,Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/eloisemarkwick/WMID-CAEA06.jpg,https://finds.org.uk/images/thumbnails/429874.jpg
563109,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1000,-700,"Late Bronze Age copper alloy awl, round-sectioned (5mm) pointed end and narrowed and tapering rectangular-sectioned tang. Length 70.5mm. Tang 3.5mm x 3mm in section. Weighs 5.34g. c.1000 - c.700 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2013-04-07T23:00:00Z,2013-05-12T23:00:00Z,,,,,5,3,70.5,1,Steven Ashley,Steven Ashley,Eastern,Norfolk,Breckland,Narborough,TF7310,,52.660117,0.556515,NMS-DDC067,,51091_DDC067_BA_Awl_ILL.jpg,Late Bronze Age Awl,Norfolk County Council,Attribution-ShareAlike License,https://finds.org.uk/images/mchesterkadwell/51091_DDC067_BA_Awl_ILL.jpg,https://finds.org.uk/images/thumbnails/433709.jpg
563825,Hoard,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"Beads, ingots and molten fragments which may, on the balance of probabilities, be considered as an addendum to an earlier find (2008 T454), which included copper alloy objects from the same area as a scattered Late Bronze Age hoard found before 7 July 2008 (PAS-9474B1, 2008 T454).



1. Awl, incomplete, with most of the tang absent, perhaps through miscasting. The cross-section of the pointed part is sub-square at the start, becoming round before the point. Weight 2.68g. Length 35mm. Width 4.5mm.



2. Awl, incomplete, with most of the tang absent. The cross-section of the pointed part is sub-square at the start, becoming round before the point. Weight 3.63g. Length 28mm. Width 5.5mm.



3. Awl, with tang of irregular hexagonal cross-section and very short round-sectioned point. The tang is at its widest at its hollow end (4 x 2mm) .Weight 2.09g. Weight 3.84g. Length 31mm, of which the point comprises only 8mm.



4. Awl, rectangular-sectioned tang only. Weight 3.85g. Length 31mm. Width 5.7mm.



5. Fragment of a socketed tool with a moulded groove on the exterior below the mount. Weight 9.15g. Length 29mm.



6. Lower part of a socketed chisel with curved cutting edge. There is much distortion around the break. Weight 35.97g. Length 44mm. Width 37mm.



7. Fragment of two-edged knife, both ends broken. Weight 8.94g. Length 36mm. Width 4 - 6.3mm. Thickness 3.8mm.



8. Bead, annular with off-centre aperture and very fine encircling rib or casting seam. Weight 2.16g. Diameter 12mm. Thickness 3.4 - 4.3mm. Hole diameter 6mm.



9. Bead, annular, bi-convex, with rib or casting seam around one third of the exterior and a groove around one quarter, the two separated by plain areas. Weight 2.37g. Diameter 10 - 11.5mm. Thickness 5.3mm. Hole diameter 5.5mm.



10. Incomplete ingot, sub-rectangular, one edge broken, flat-sectioned, one face covered with irregular moulded striations. Weight 18.83g. Length 37.5mm. Width 29mm. Thickness 2.5mm.



11. End fragment of rectangular sectioned ingot. The end is convex and there are hammer marks on one broad face. Length 14.5mm. Width 23.3mm. Thickness 8.5mm.



12. Ingot of irregular cross-section narrowing towards both ends. There are hammered facets overall apart from a shallow concavity running the full length. Weight 16.56g. length 42.5mm. Width 10mm. Thickness 7.2mm.



13. Ingot, a slightly curving bar of triangular cross-section. Weight 10.18g. Length 33.5mm. Width 11.5mm. Thickness 6mm.



14. Twenty-three fragments of solidified molten copper alloy, ranging in weight from 0.69 to 26.72g. Combined weight 120.90g.



Discussion: The combination of (socketed) tools, awls and ingot fragments suggests that this represents a Late Bronze Age (c.1000 - 700 BC) hoard. It shares some features in common with a previous hoard of Late Bronze Age metalwork (2008 T454), including the presence of socketed tools and ingot fragments.",,3,Copper alloy,,Acquired by museum after being declared Treasure,Metal detector,2013-04-08T23:00:00Z,2013-05-06T23:00:00Z,2013T374,,,,,,,36,Andrew Rogerson,Andrew Rogerson,Eastern,Norfolk,King's Lynn and West Norfolk,West Acre,TF7816,Generated from computer mapping software,52.712382,0.633602,NMS-1FB7C5,,31075_1FB7C5_LBA_Hoard_1.jpg,Late Bronze Age Hoard.,Norfolk County Council,Attribution-ShareAlike License,https://finds.org.uk/images/edarch/31075_1FB7C5_LBA_Hoard_1.jpg,https://finds.org.uk/images/thumbnails/429669.jpg
564356,Flat Axehead,Bronze Age,,,-1600,-1500,"An Early Bronze Age copper alloy flat axe head. In section, the axe head is lenticular in shape. In plan, the axe head is roughly triangular in shape; the butt end is narrow and has a rounded end, and the sides flare out towards the cutting edge. The cutting edge is cresentic in shape. There are signs of wear on the cutting edge, suggesting it has been used. There are also file marks visible on the surface of both faces, suggesting that the blade has been re-sharpened on the surface. Overall, the surface patina is smooth and dark green. A similar example, found in Dorset, can be seen on the Portable Antiquities Scheme database (DOR-422514), this example was compared to the Arreton Park metalwork assemblage by Kevin Leahy, and dated to 1600 to 1500 BC. As the Devon example has a similar form, it may be attributed to a similar date. Length: 155mm; Width of blade: 80mm; Width of butt end: 23mm; Thickness (at thickest point in middle): 10mm.",,4,Copper alloy,,Donated to a museum,Metal detector,2011-06-29T23:00:00Z,,,,,,,,,1,Danielle Wootton,Danielle Wootton,South West,Torbay,Torbay,Churston-with-Galmpton,SX8957,Centred on field,50.40236128,-3.56324672,DEV-76F361,,Alan Miller flat axe.jpg,Early Bronze Age copper alloy flat axehead,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/dwootton/Alan Miller flat axe.jpg,https://finds.org.uk/images/thumbnails/431192.jpg
565100,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1001,"Bronze age copper alloy small spearhead, 52mm long, 12mm wide and 9mm thick. The object is in fair condition and weighs 14.13grams. The spearhead has a conical open shaft, (9mm in diameter)  which very gently tapers into an integral wide central mid rib running down a leaf shaped blade. This then drops sharply near the upper end to accommodate the thin blade. The edges of the blade and rib are damaged but are largely intact. The shaft is damaged, missing most of its length including the fixing hole. The section that remains has two sub-linear depressions, aligned parallel to the base, sitting on each side of the shaft, below the blade, possibly to aid fixing?  The object has an unusually short profile and wide shaft/ridge.


Dr Richard Davis has examined this object and has provided the following information,

This spearhead has a number of  interesting and rare attributes.
 
Firstly the decorative cuts on  the side of the socket. A number of side looped spearheads from the MBA have  such cuts. Drawings of these can be seen in my volume in the PBF series (Davis, R.  2012. The Early and Middle  Bronze Age spearheads of Britain. [PBF V.5]. Stuttgart: Franz Steiner).    These are no. 227 Rossington, no 276 Matlock Bath, no 307 Irlam, no 347  Waddingham, no 381 Malham Dale, no 413 Cressbrook, no 629 Eyemouth.   No 594  Harpur Hill has crosses rather than horizontal cuts. You can see that  distribution of this attribute is centred on the Peak District.
 
A couple of other points are of  interest. The midrib ends shortly below the tip, and the blade flattens at this  point. This is characteristic of the kite blade, side looped spearheads (my  Group 3) and the spearheads with wide blade, side loops and shortened midrib (my  Group 5). Both of these groups are dated to the Acton Park phase.
 
The spearhead is very short at   52mm remaining, possibly around 70mm when complete. There were some short  spearheads in the MBA, and they had rounded kite shaped blades. Examples are my  no. 151 from Nottingham at 78mm in length and no. 153 Swindon at 68mm in length.  Again these can be dated to the Acton Park phase.
 
In summary it is possible that  this spearhead originally had side loops on the lower part of the socket, which  have now broken off. This would be dated to the Acton Park and early Taunton  phases of the MBA.",,3,Copper alloy,,Returned to finder,Metal detector,,2013-05-01T23:00:00Z,,,14.13,,,9,52,1,Kevin Leahy,Wendy Scott,East Midlands,Leicestershire,Hinckley and Bosworth,Sutton Cheney,SK3900,GPS (from the finder),52.59640132,-1.42567007,LEIC-F0A3B8,,LEIC-F0A3B8.jpg,LEIC-F0A3B8 Bronze age copper alloy spearhead,Leicestershire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/wscott/LEIC-F0A3B8.jpg,https://finds.org.uk/images/thumbnails/430066.jpg
565214,Palstave,Bronze Age,Bronze Age,,-1500,-1000,"
Fragment of a middle to late Bronze Age copper-alloy palstave. Only the butt remains. The fragment is triangular in profile and has a curved butt. The edges extend to form a narrow ledge at the top and bottom. The break exposes two circular indentations that appear to have been caused by air bubbles formed during the casting process. The presence of these indentations may have caused this area of the axe to have been particularly weak, thus causing the break. The break is roughly straight, but irregular enough to suggest it is not an intentional cut.
",,4,Copper alloy,,Returned to finder,Metal detector,2013-02-01T00:00:00Z,,,,12.31,,,7,24,1,Adam Daubney,Adam Daubney,East Midlands,Lincolnshire,West Lindsey,Welton,SK9979,From a paper map,53.298714,-0.516003,LIN-02B808,,LIN2013-1048.jpg,Bronze Age axe,Lincolnshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/adaubney/LIN2013-1048.jpg,https://finds.org.uk/images/thumbnails/430180.jpg
565878,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"An incomplete copper alloy side looped socketed spearhead. The tip and upper part of the spear only. There is a broken side loop on either side of the flared, oval sectioned socket. It is not possible to say what shape the loops were originally. The socket continues to taper to the solid, pionted tip, maintaining the oval cross section to form a prominent mid rib. Flanking the mid rib are two small, outcurving wings. These are very thin.  

Date: Middle to Late Bronze Age - c. 1500 - 800 BC

Dimensions: 67.87 mm x 22.05 mm x 14.59 mm

Weight: 25.98 g",,4,Copper alloy,,Returned to finder,Metal detector,,,,,25.98,,,14.59,67.87,1,Ciorstaidh Hayward Trevarthen,Ciorstaidh Hayward Trevarthen,South West,Dorset,West Dorset,Cheselbourne,,,,,DOR-30E216,,lowres30E216.jpg,Bronze Age socketed side looped spearhead,Somerset County Council,Attribution-ShareAlike License,https://finds.org.uk/images/caht/lowres30E216.jpg,https://finds.org.uk/images/thumbnails/430726.jpg
565914,Casting Waste,Bronze Age,Bronze Age,BRONZE AGE,-2150,-800,"Copper alloy casting waste; sprue or jet. The sprue is an inverted conical which is sub-oval in section and has a concave upper edge with a few burst air bubbles on the surface. The tip is elongated and tapers to a blunt broken edge. The sprue has a heavy light green coloured patina. It measures 31.39mm long, 21.03mm wide, 17.02mm thick and weighs 31.7g.


The sprue probably dates to the Bronze Age (-2150 - -800).",,4,Copper alloy,,Returned to finder,Metal detector,2013-04-26T23:00:00Z,,,,31.7,,,17.02,31.39,1,Angie Bolton,Angie Bolton,South West,Gloucestershire,Forest of Dean,Westbury-on-Severn,SO6913,From finder,51.814764,-2.4511,WAW-320995,,WAW-320995.jpg,"Bronze Age casting waste: sprue/jet (plan, profile and reverse).",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/abolton/WAW-320995.jpg,https://finds.org.uk/images/thumbnails/430624.jpg
565959,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2350,-1501,"Fragment of the miscast butt end of an Early Bronze Age copper alloy flat axe. Very small parts of the three edges are present, and at the break there are two very large blow holes. Weight 21.04g. Extant length 29mm. Width 24mm. Thickness 9.5mm. c.2350 - c.1500 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2011-01-01T00:00:00Z,2013-05-12T23:00:00Z,,,21.04,,,9.5,29,1,Andrew Rogerson,Andrew Rogerson,Eastern,Norfolk,North Norfolk,Wighton,TF9438,Generated from computer mapping software,52.904407,0.883194,NMS-418C66,,3980_418C66_BA_FlatAxehead_ILL.jpg,Early Bronze Age Flat Axehead (illustration by Jason Gibbons),Norfolk County Council,Attribution-ShareAlike License,https://finds.org.uk/images/mchesterkadwell/3980_418C66_BA_FlatAxehead_ILL.jpg,https://finds.org.uk/images/thumbnails/462322.jpg
566320,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2150,-1500,"A worn and corroded early Bronze Age flat axe. The surface is extensively corroded and pitted. The axe flares to the blade. The axe is rectangular in cross-section at the centre.



Length: 63.38 mm; Width: 38.88 mm; Thickness: 11.45 mm; Weight: 110.29g",,3,Copper alloy,,Donated to a museum,Metal detector,2012-09-29T23:00:00Z,,,,110.29,,,11.45,63.38,1,Adam Daubney,Adam Daubney,East Midlands,Lincolnshire,East Lindsey,Stixwould and Woodhall,TF1665,From a paper map,53.169484,-0.266134,LIN-84A3C5,,LIN2013-1062.jpg,Bronze Age flat axe,Lincolnshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/adaubney/LIN2013-1062.jpg,https://finds.org.uk/images/thumbnails/430951.jpg
566536,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1100,-800,"An incomplete cast copper alloy socketed axehead of late Bronze Age date - circa 1100 - 800 BC. Only the tip of the axe survives consisting of a curved cutting edge with prominently flared sides. The base of the socket is visible where the body of the axe is broken and taper sin width towards the cutting edge. The remaining portion of the axehead is undecorated and the breaks are worn.

The metal has a dark reddish-brown patina and is worn. The axehead is 28mm long, 41.6mm wide, 8.3mm thick and weighs 14.6g.



Due to the incomplete nature of the axehead it is not possible to ascribe it to a particular type series and it has therefore been dated broadly as late Bronze Age in date circa 1100 - 800 BC.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,14.6,,,8.3,28,1,Rebecca Griffiths,Rebecca Griffiths,North East,County Durham,County Durham,Wycliffe with Thorpe,NZ1113,GPS (from the finder),54.512189,-1.831612,YORYM-980C73,,SR0108.jpg,Bronze Age : Socketed Axehead,York Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/bmorris/SR0108.jpg,https://finds.org.uk/images/thumbnails/432335.jpg
566541,Flat Axehead,Bronze Age,,BRONZE AGE,-2150,-1500,"A copper alloy Early Bronze Age flat axehead, possibly of the Migdale tradition. The axehead is flat on both faces, and both faces show signs of re-sharpening at the blade end. One face has a scar running roughly diagonally across the axehead; this may be a casting mark, or possibly occurs due to later damage. The blade is crescentic in shape. In profile, the butt end of the axe is rectangular with rounded edges. It is not clear if there is a break at the butt end (now worn very smooth), however it is likely that the original overall length was at least a little longer in order for it to be attached securely to a handle. Overall length: 52mm; cutting blade length: 50mm; butt end length: 26mm; butt end thickness: 8mm. The axehead can be approximately dated between 2150 BC to 1500 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2013-05-24T23:00:00Z,,,,,,,,,1,Danielle Wootton,Danielle Wootton,South West,Devon,Teignbridge,Bridford,SX8086,From finder,50.661273,-3.699172,DEV-987893,,Keith Wells flat axe.jpg,Early Bronze Age copper alloy flat axehead,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/dwootton/Keith Wells flat axe.jpg,https://finds.org.uk/images/thumbnails/431146.jpg
566830,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1001,Butt end of a Middle Bronze Age copper alloy palstave. Ancient break. Extant length 14mm. Width 22.5mm. Thickness 6.7mm. Weight 10.9g. c.1600 - c.1000 BC.,,4,Copper alloy,,Returned to finder,Metal detector,2013-05-13T23:00:00Z,2013-06-09T23:00:00Z,,,10.9,,,6.7,14,1,Andrew Rogerson,Andrew Rogerson,Eastern,Norfolk,King's Lynn and West Norfolk,Ringstead,TF7038,Generated from computer mapping software,52.912528,0.526737,NMS-AF11B1,,52642_AF11B1_BA_Palstave_ILL.jpg,Bronze Age Palstave (illustration by Jason Gibbons),Norfolk County Council,Attribution License,https://finds.org.uk/images/mchesterkadwell/52642_AF11B1_BA_Palstave_ILL.jpg,https://finds.org.uk/images/thumbnails/433705.jpg
566940,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1200,"Incomplete Middle Bronze Age copper alloy looped palstave with a broad, almost fan-shaped blade. Part of the loop, and part of the haft including the butt end are missing. A casting seam runs the full length of both sides. On both faces below the stop ridge there is a shield-shaped depression from below the top of which a median rib extends as far as the start of the cutting edge. The latter is unsharpened. This complete bluntness aa well as the rounded and smooth quality of the ""breaks"" indicate that this is a casting reject. The angle of the breaks suggests that the mould may have toppled over before the metal had cooled. Extant length 139mm. Width 63.5mm. Thickness 32mm. Weight 390g. c.1400 - c.1200 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2013-05-13T23:00:00Z,2013-06-09T23:00:00Z,,,390,,,32,139,1,Andrew Rogerson,Andrew Rogerson,Eastern,Norfolk,North Norfolk,Sculthorpe,TF8930,Generated from computer mapping software,52.834358,0.804307,NMS-B238F7,,58492_B238F7_BA_Axehead_ILL.jpg,Middle Bronze Age Palstave (illustration by Jason Gibbons),Norfolk County Council,Attribution License,https://finds.org.uk/images/mchesterkadwell/58492_B238F7_BA_Axehead_ILL.jpg,https://finds.org.uk/images/thumbnails/433701.jpg
567328,Axe,Bronze Age,Bronze Age,,-1500,-700,"
A fragment of the tip of a blade of a cast copper alloy Bronze Age axe of uncertain type. The fragment has a bright green patina.
",,4,Copper alloy,,Returned to finder,Metal detector,,,,,3.31,,,,20.56,1,Margaret Broomfield,Margaret Broomfield,South East,Surrey,Guildford,Wisley,TQ0556,From a paper map,51.29346,-0.495498,SUR-FE1092,,13-222.JPG,Bronze age: Axe,Surrey County Council,Attribution License,https://finds.org.uk/images/margaretb/13-222.JPG,https://finds.org.uk/images/thumbnails/432203.jpg
568353,Palstave,Bronze Age,Bronze Age,,-1400,-1250,"A copper alloy palstave of Middle Bronze Age date.


The socket is formed by a set of right angled flanges which flank the flat central area and increase in height towards the centre of the blade where they are joined by a horizontal stop ridge. The flanges are slightly damaged along the topmost edge on both sides, with heavy pitting on the outward facing sides of each flange. Immediately below the stop ridge is a shield shaped depression. The blade has inward-bowing sides which flare towards the bottom, the thickness tapering to the point where it terminates in a convex cutting edge. There is evidence of a vertical casting seam along the narrower surfaces of the object with tool-marks indicating that this was filed down during finishing. The presence of a casting seam indicates the use of a two-piece mould in production. The flanges and the shield shaped depression also carry tool marks.


Much of the palstave is heavily corroded and carries a green colouring with patches of bright blue discolouration.


Length: 142.3mm


Maximum width of blade: 61.68mm


Minimum width: 25.08


Maximum thickness: 30.28


Minimum thickness: 3.73mm",,4,Copper alloy,,Returned to finder,Metal detector,,,,,,,,30.28,142.3,1,Julie Dawn Shoemark,Julie Dawn Shoemark,South West,Somerset,Mendip,Selwood,ST8148,,51.230867,-2.2735,WILT-BEF273,,WILT-BEF273.jpg,Middle Bronze Age palstave,Salisbury and South Wiltshire Museum,Attribution License,https://finds.org.uk/images/rhenry2/WILT-BEF273.jpg,https://finds.org.uk/images/thumbnails/432465.jpg
568659,Awl,Bronze Age,Bronze Age,,-1000,-800,"A copper-alloy awl, probably dating from the Late Bronze Age.


The widest part of the awl is roughly at the centre, from where it tapers in both directions. One side is of subcircular section, tapering to point at the distal end; the other side, which may be a tang, is of rectangular section, bent, and terminates in a wedge-shaped end.


Dimensions: length: 68.4mm; maximum width: 5.2mm. Weight: 7.95g.",,4,Copper alloy,,Returned to finder,Metal detector,2013-05-31T23:00:00Z,,,,7.95,,,,68.4,1,Julian Watters,Julian Watters,Eastern,Hertfordshire,Three Rivers,Sarratt,TQ0499,Centred on parish,51.680145,-0.497181,BH-D64995,,BA_awl_13_78.jpg,Bronze Age awl,St. Albans District Council,Attribution License,https://finds.org.uk/images/jwatters/BA_awl_13_78.jpg,https://finds.org.uk/images/thumbnails/432707.jpg
568664,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2100,-1900,"A cast copper-alloy flat axehead of the early Bronze Age, dating c. 2000 BC.


The axe is incomplete, consisting of a slightly ribbed blade, with a break removing much of the edge, as well as the base or butt of the axe. The axe flares evenly to the blade, and it is nearly hexagonal in section. The surface has an even pitting.",,4,Copper alloy,,Returned to finder,Metal detector,2013-03-01T00:00:00Z,2013-04-16T23:00:00Z,,,82.6,,,15.36,50.13,1,Robert Collins,Robert Collins,North East,Northumberland,Northumberland,Stamfordham,NZ0874,Generated from computer mapping software,55.060418,-1.87629,NCL-D66994,,NCL-D66994.JPG,NCL-D66994: Early Bronze Age flat axe,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/rcollins/NCL-D66994.JPG,https://finds.org.uk/images/thumbnails/432710.jpg
568787,Unidentified Object,Bronze Age,Bronze Age,ROMAN,-2350,-701,"Sub-rectangular fragment of a possibly Bronze Age unidentified object, rectangular-sectioned. One original surviving chamfered short edge with broad bordering groove on one face. Surviving length 27mm. Surviving width 17mm. 5mm thick. Weighs 10.30g. c.2350- c.701 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2013-05-19T23:00:00Z,2013-06-16T23:00:00Z,,,10.3,,,5,27,1,Steven Ashley,Steven Ashley,Eastern,Norfolk,King's Lynn and West Norfolk,Fincham,TF6806,,52.625763,0.480628,NMS-EB0E02,,58367_EB0E02_BA_UnidentifiedObject_ILL.jpg,Possible Bronze Age Unidentified Object (illustration by Jason Gibbons),Norfolk County Council,Attribution License,https://finds.org.uk/images/mchesterkadwell/58367_EB0E02_BA_UnidentifiedObject_ILL.jpg,https://finds.org.uk/images/thumbnails/434855.jpg
568874,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1250,-800,"A copper alloy Bronze Age awl: The awl is sub-square in section and elongated rectangle in plan which is bent at c. 45° just below the approximate midpoint. One terminal gradually tapers to a blunt point. The other terminal expands slightly in width and flattens in depth forming a rectangular sectioned blade/chisel. This terminal is abraded and is rounded. The surface has an incomplete heavy dark brown otherwise it is abraded. In length the awl is 77.99mm, 5.94mm wide and 5.38mm thick. It weighs 9.3g.


From the PAS website: http://finds.org.uk/bronzeage/objects/awl Awls are difficult to date but most are probably from the Late Bronze Age. They can have circular or square cross sections and are generally undecorated. They would have been used to make holes in leather or wood and probably were inserted into a handle made from organic materials. Awls were a range of rod-like tools that were usually round sectioned and pointed at one end, and rectangular sectioned with a square or chiselled edge at the other (Rowlands 1976 48). 'Awl' is often used to refer to any number of small, pointed instruments. Referred to as ""pointed punches"" by Coles (1963-64 117). They were presumably used for perforating leather, but it was once suggested that they were used for tattooing human skin. Dating and areas of discovery 


Date: most probably 1250-800 BC

Distribution: All over Britain and Ireland


References 



Coles,      J M (1964) 'Scottish Middle Bronze Age Metalwork', Proc Soc Antiq Scot, 97      (1963-4)

    
Rowlands,      M.J. (1976) 'The Production and Distribution of Metalwork in the Middle      Bronze Age in Southern Britain: Part ii'. Oxford: British Archaeological      Reports.",,4,Copper alloy,,Returned to finder,Metal detector,2012-10-20T23:00:00Z,,,,9.3,,,5.38,77.99,1,Angie Bolton,Angie Bolton,West Midlands,Warwickshire,Stratford-on-Avon,Brailes,SP2940,GPS (from the finder),52.057628,-1.578452,WAW-FC1522,,WAW-FC1522.jpg,Bronze Age Awl (profile and plan).,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/abolton/WAW-FC1522.jpg,https://finds.org.uk/images/thumbnails/433716.jpg
569316,Rapier,Bronze Age,Bronze Age,BRONZE AGE,-1600,-701,"Incomplete Middle or Late Bronze Age blade, perhaps from rapier. Pointed oval section with barely defined central rib which flattens at the thicker end. Broken at both ends. Surviving length 59mm. Maximum width 20mm. Maximum thickness 3mm.",,4,Copper alloy,,Returned to finder,Metal detector,2013-05-21T23:00:00Z,2013-06-25T23:00:00Z,,,,,,3,59,1,Erica Darch,Erica Darch,Eastern,Norfolk,Breckland,Scarning,TF9813,Centred on field,52.678508,0.92747,NMS-407D98,,36634_407D98_MBA_Rapier_ILL.jpg,Middle to Late Bronze Age Rapier (illustration by Jason Gibbons),Norfolk County Council,Attribution License,https://finds.org.uk/images/mchesterkadwell/36634_407D98_MBA_Rapier_ILL.jpg,https://finds.org.uk/images/thumbnails/434832.jpg
