PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryMethod,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
934089,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2000,-1700,"A complete Early Bronze Age cast copper-alloy undecorated developed flat axe dating from about 2000-1700 BC. The axe is sub-rectangular in plan with an expanded crescent shaped blade. The butt, in plan, is complete with a rounded terminal. The side view of the axe is a sub pointed oval with both terminals tapering. 



In cross section the body of the axe is H-shaped as the side edges of the axe have been raised by hand hammering to form slight flanges. The flanges appear to have been cast and probably augmented by hammering. On both faces of the axe there is a slight bump / rib / proto-stop ridge, where the butt and the blade meet and the face of the axe changes angle. The thickness of the axe across the flanges is 12.6mm and the septum is 10.2mm thick at the proto-stop-ridge. There is no decoration present and the casting flanges have been trimmed filled and hammered flat.



The blade tip flares outwards from the body. One edge is angled outward, and the other is a concave curve. There is no obvious cutting edge bevel towards the blade edge, although it does tapers giving a slightly blunt edge.



The surface of the axe has a well-developed dark green to dark grey patina. It is 92.8mm long, 43.1mm wide and 12.6mm thick. 108.1g.



The axehead is best described as coming from the later phases of the Early Bronze Age (EBA III), of metalworking stage IV-V (more likely V) specifically within the developed flat axe tradition which corresponds to Needham's (1996) Period 3 circa 2000 - 1700 CAL.BC.



The axe seems similar to some Brandon types. These are described by Burgess and Schmidt in Catalogue of the Axes in Northern Britain as: being ""notably smaller than other advanced flat axes, usually under 130mm length. They have straight parallel or near parallel sides which curve out suddenly just above the blade to a widely expanded crescentic cutting edge. This example does not have a particular flared cutting blade. 



Compare also WAW-2779F8, LANCUM-FF1A46, YORYM-57D704 and SWYOR-3DAD49.",,4,Copper alloy,,Returned to finder,Metal detector,2018-06-30T23:00:00Z,2018-10-17T23:00:00Z,,,108.1,,,12.6,92.8,1,Amy Downes,Amy Downes,Yorkshire and the Humber,North Yorkshire,Craven,Rylstone,SD9756,Generated from computer mapping software,54.00002205,-2.04725522,SWYOR-8A8C71,,SWYOR8A8C71BronzeAgeAxe.jpg,Early Bronze Age Developed Flat Axehead,West Yorkshire Archaeology Advisory Service,Attribution License,https://finds.org.uk/images/ikw1945/SWYOR8A8C71BronzeAgeAxe.jpg,https://finds.org.uk/images/thumbnails/1042181.jpg
934338,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1400,"Middle Bronze Age palstave dating to the period c. 1600 - 1400 BC. The butt end exhibits a large notch and traces of damage. The socket is formed by a set of right angled flanges which flank the flat central area and increase in height towards the centre of the blade where they are joined by a horizontal stop ridge, forming an H in cross-section. The flanges are slightly damaged along the topmost edge on both sides, with pitting on the outward facing sides of each flange. Immediately below the stop ridge is a shield shaped depression. The blade has inward-bowing sides which flare towards the blade which terminates in a convex cutting edge, now heavily abraded. There is a vertical casting seam along each long edge, tool-marks indicating that this was filed down during finishing. The presence of a casting seam indicates the use of a two-piece mould in production. The surface has a smooth dark brown patina, heavily pitted and damaged by abrasion in places, showing as a dark green.",,4,Copper alloy,,Returned to finder,Metal detector,2018-08-11T23:00:00Z,2018-08-11T23:00:00Z,,,451,,,27,162,1,Julie Shoemark,Julie Shoemark,Eastern,Norfolk,South Norfolk,Wacton,TM1889,From finder,52.45542227,1.20706841,NMS-C9B2AD,,62974_C9B2AD_MBA_Palstave.jpg,Middle Bronze Age palstave,Norfolk County Council,Attribution License,https://finds.org.uk/images/norfolkarcher1/62974_C9B2AD_MBA_Palstave.jpg,https://finds.org.uk/images/thumbnails/1041849.jpg
934339,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A fragment of a copper-alloy socketed axehead of late Bronze Age date, c. 1000 - 800BC. The fragment is the blade end of the axehead which is sub-rectangular with a worn cutting edge and rounded corners. The cross-section is rectangular and the breaks are old and worn.



The metal has a dark green delaminated patina and is worn. The fragment is 44.3mm long, 19.7mm wide, 9mm thick and weighs 25.1g.



Due to the incomplete nature of the axehead it is not possible to ascribe it to a particular type series and it has therefore been dated broadly as late Bronze Age in date circa 1000 - 800BC.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,25.1,,,9,44.3,1,Rebecca Griffiths,Rebecca Griffiths,Yorkshire and the Humber,North Yorkshire,Ryedale,Luttons,SE9570,GPS (from the finder),54.11710388,-0.54812171,YORYM-C9B8F2,,SHo0341.jpg,Bronze Age : Axehead,York Museums Trust,Attribution License,https://finds.org.uk/images/bmorris/SHo0341.jpg,https://finds.org.uk/images/thumbnails/1043778.jpg
934388,Palstave,Bronze Age,Bronze Age,BRONZE AGE,,,"An incomplete, mid Bronze Age (1450 to 1200 BC), copper alloy, palstave. The fragment is very worn and missing the end that would have attached to a staff. The object is solid, not hollow. With the lack of evidence of a socket and the thickness at the break this is likely to be a palstave rather than a socketed or flat axe.



The shape of the axe is sub-triangular in plan and in profile, and the cross section of the break is rectangular.



Dimensions: length 66.59mm, thickness 18.63mm",,4,Copper alloy,,Returned to finder,Metal detector,,,,,147,,,18.63,66.59,1,Timothy Locke,Timothy Locke,South East,West Sussex,Horsham,Henfield,TQ2316,GPS (from the finder),50.93034625,-0.25109083,SUSS-CBF9BA,,SUSSCBF9BA.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/carolina/SUSSCBF9BA.jpg,https://finds.org.uk/images/thumbnails/1041575.jpg
934484,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,1200,800,"The tip of an incomplete cast copper alloy socketed spearhead, of Middle to Late Bronze Age dating (c. 1200-c. 800 cal BC).



The blade is narrow and triangular and has a pronounced mid rib on both sides extending to the tip of the spear, which remains pointed. In cross section the mid rib is lozenge shaped with a maximum thickness of 7.5mm. to either side of the mid rib are two smaller and subtler ridges probably indicating the presence of channels along much of the blade.



The spear head is covered in a thick dark green copper patina that is chipped/abraded in parts. underneath this patina the object is light green. The blade is mostly well preserved but has several chip along both edges these are not as patinated such that these chips look to have occurred after its deposition.



The fragment is narrow being 57.84m in length with a maximum width at its break of 15.8mm. It weighs 12.08 grams.



As this represents only a small fragment of the spear it is not possibly to classify the form of the complete object. It is probably of a later Middle Bronze Age to Late Bronze Age (c. 1200-c. 800 cal BC).



Similar objects include: NLM-99D791, IOW-F3883D, SUR-BB2595",,4,Copper alloy,,Returned to finder,Metal detector,2018-06-17T23:00:00Z,2018-09-17T23:00:00Z,,,12.08,,,7.5,57.8,1,Edward Caswell,Edward Caswell,South West,Wiltshire,Wiltshire,Shrewton,SU0743,From finder,51.18618583,-1.90122401,SOM-DD8385,,SOMDD8385.JPG,Bronze Age spear tip,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/edwardcaswell99/SOMDD8385.JPG,https://finds.org.uk/images/thumbnails/1041461.jpg
934662,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"Bronze age copper alloy axe fragment, 1500-1150 BC. Length: 39 mm, width: 49 mm, thickness: 14 mm, weight: 84 g.



Fragment of a probably palstave axe, consisting of the rounded, splayed blade and part of the solid rectangular shaped and cross sectioned body (29mm wide) which is decorated with a rounded ridge running down its centre towards the blade.",,3,Copper alloy,,Returned to finder,Metal detector,2018-11-08T00:00:00Z,2018-11-08T00:00:00Z,,,84,,,14,39,1,Wendy Scott,Elisabeth Janovsky,East Midlands,Leicestershire,Hinckley and Bosworth,Sheepy,SK3702,GPS (from the finder),52.61451945,-1.45497186,LEIC-F05700,,LEICF05700.jpg,"Bronze age copper alloy axe fragment, 1500-1150 BC",The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/ejkj1/LEICF05700.jpg,https://finds.org.uk/images/thumbnails/1041648.jpg
934683,Sword,Bronze Age,Bronze Age,BRONZE AGE,-1100,-800,"A copper-alloy sword fragment dating from the Middle to Late Bronze Age (c.1100-800 BC). The blade is trapezoidal in plan and lozenge-shaped in cross sections. The blade is thickest along the central axis and gradually thins towards the outside edges. There is some additional damage along the already broken edges, as well as minor abrasions and scratches across the surfaces of the blade. The fragment has a patchy dark-green and brown patina. It measures 32mm in length, 55mm in width and a maximum of 8mm thick. The blade weighs 50.38 grams.",,3,Copper alloy,,Returned to finder,Metal detector,2018-09-30T23:00:00Z,2018-11-18T00:00:00Z,,,50.38,,,8,32,1,Matthew Fittock,Matthew Fittock,South East,Buckinghamshire,Wycombe,Longwick-cum-Ilmer,SP7805,GPS (from the finder),51.73828898,-0.8718034,BH-F0B9DA,,BHF0B9DA.jpg,Middle to Late Bronze Age sword fragment,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/mfittock/BHF0B9DA.jpg,https://finds.org.uk/images/thumbnails/1042374.jpg
934943,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1300,-1200,"A complete, copper alloy, Later Short Flanged axehead of the Lisset Type, dating to the middle Bronze Age, BC 1300-1200.



The axe head is sub-rectangular in plan with a narrowed square butt end which has been slightly damaged with some jagged edges. The lozenge-shaped flanges start a short way in from the butt corners; all of the flanges have been slightly bent backwards. The flanges terminate approximately mid-way along the body. There is no obvious stop ridge for the handle to butt against although there is a not very pronounced curved stop on the main body just above the lower end of the wings. The blade is thicker than the septum and tapers in thickness to the crescent shaped blade with slightly upturned points. The edge of the blade is slightly chipped on one side. There are rough casting seams down the sides of the object from the pointed apex of the flanges to the points of the blade. There is no evidence of any decoration on the axe head. The patina is generally of a dark green colour with some dark brown patches.



Length: 129.5 mm

Width: 36.94 mm

Thickness: 14.4 mm

Weight: 305 g



Several examples of flanged axe heads can be found on the database although the types differ with small changes in shape, the closest parallel being LANCUM -F0B1FD which states that ""This is quite a large, common group and part of the Taunton Metalwork Assemblage, dating from c. 1300 - 1200 BC"". This axehead thus belongs to a group of Later Short Flanged axes, Lissett Type (Schmidt and Burgess, 1981,100;  plate 48, numbers 616-620).



Schmidt, P.K., Burgess, C., 1981. The Axes of Scotland and Northern England. C.H.Beck.",,4,Copper alloy,,Returned to finder,Metal detector,2018-12-19T00:00:00Z,2018-12-19T00:00:00Z,,,305,,,14.4,129.5,1,Des Murphy,Des Murphy,North East,Northumberland,Northumberland,Ford,NT9438,From finder,55.63552281,-2.0968675,DUR-05101C,,DUR05101C.jpg,DUR-05101C,Durham County Council,Attribution License,https://finds.org.uk/images/benwestwood/DUR05101C.jpg,https://finds.org.uk/images/thumbnails/1065701.jpg
935731,Rapier,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"A near complete copper alloy Middle Bronze Age dirk (small rapier) dating to the period c.1500 - 1150 BC found in 4 adjoining pieces.



The butt exhibits a series of old breaks along the lower edge which is convex curved and widens out to a maximum of 16.7 mm in width. It then tapers inwards to form two C-shaped notches on either side which are the remains of two broken rivets holes used as the attachment point for the missing handle. Both rivets are missing, and the holes are too fragmented to accurately estimate their diameter.



From these rivet holes the sides of the rapier expand into the shoulders of the blade. The maximum width of these shoulders is 27.1mm. From the shoulders the edge of the rapier narrows into the blade. From this point the blade itself tapers in width more gradually to almost have straight edges towards the end of the blade, the tip of which is missing. The blade is pointed oval in cross-section with no clearly defined mid-rib or edge bevels.



The object has a dark green patina which is particularly thick on the blade close to the rapier's shoulders. On the hilt area are concreted deposits which may be the remains or organic material preserved by copper salts. The majority of the blade's edge on all fragments shows chips, notches and damage but these may be due to post depositional damage. The maximum surviving width of the blade from midrib to edge is 17.1mm and it is maximum thickness is 7mm.



The longest fragment of the blade is bent so that it now forms a gentle curve when viewed in profile. The bending of the blade this way, and the snapping of it, into multiple fragments may have been deliberate although the fragments were found together and still fit together.



The total length of the rapier measures 184.9mm while the surviving portion of the blade is 157.9mm long. Both these figures would have been longer if the longest section of the blade were not bent. The blade has a maximum width of 4.7mm and a minimum width of 2.1mm. It minimum thickness is 1.96mm and its maximum thickness is 6.8mm. The rapier weighs 29.35g.



The object is likely a Group IV blade, with a comparable example no.864 from Undley, Suffolk (Burgess and Gerloff 1981, Plate 107). Close parallels include SOM-EECC89, a complete GLO-036A39 and pieces of two further such implements SUR-A18104/Treasure case 2015 T331. All of these rapiers are of similar form, being of Burgess and Gerloff's Group IV (1981) and dating to the period c. 1500-c. 1150 BC.",,3,Copper alloy,,Returned to finder,Metal detector,2018-09-05T23:00:00Z,2018-12-06T00:00:00Z,,,29.35,,,6.8,184.9,1,Edward Caswell,Edward Caswell,South West,Somerset,Sedgemoor,Middlezoy,ST3834,From finder,51.10193381,-2.88687454,SOM-71AABB,,SOM71AABBsection.jpg,Later Bronze Age rapier,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/edwardcaswell99/SOM71AABBsection.jpg,https://finds.org.uk/images/thumbnails/1045077.jpg
935732,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1250,"An incomplete cast copper alloy leaf-shaped basal-looped spearhead dating to the Middle Bronze Age (c. 1500 - 1250 cal BC) probably Ehrenberg Class IIIa.



The spear has a sub-circular socket which tapers to a lozenge midrib with rounded ridges on the blade. The internal diameter of the socket is 17.9mm. The socket appears to be filled with concreted material, possibly organic 'fossils' imbuded with copper alloy salts..



The spear's blade is leaf-shaped (a stretched oval) and has narrow incorporated loops with flat plates, with no decoration, on either side at the base of the blade. A large proportion of the spear is covered in a green and brown copper corrosion and concreted material however enough of the blade is visible to discount the presence of channels along the spear. There also appear to be no defined edge bevels although the edges are sharp. The tip of the spear is broken off about 82.2mm from the base of the blade. The edges of the blade at the break are very chipped and fragmented. The break is unworn but patinated.



The concreted material on the surfaces appears to be organic material that was adjacent to the blade when deposited and has become concreted to it with the organics becoming imbuded with metal salts and preserved as 'fossils'.



Length 133.8mm, midpoint at 42.22mm from base of blade width 34.1mm, thickness 22.0. The midrib at the break at the tip end is 10.1mm thick and 6.6mm wide. The diameter of the socket mouth is between 20.3mm and 22.41. It weighs 91.58 grams.



The spear tip's poor preservation makes it difficult to precisely identify the length of the blade. If its tip was near the broken end of the spear the point of the blade's maximum width would lie between 40% and 50% of the blade as measured from its blade/socket junction. This would define the spear as a Davis type 2 (2006, 26). However, it is also possible that the blade extended further, or even became concave in form, which would change the classification of this blade to either the flame (type 3) or ogival (type 4) form respectively. The lozenge shaped midrib with its rounded corners would be consistent with these classes (Davis 2006, 33)



Regardless Davis's review of the dating evidence (ibid. p.49) concluded that, Type 2 and 3 'originated in the Acton park phase, and had its main period of use in the Taunton phase' (ibid. p.50), so around c.1500-1250 cal BC. However, there is also a limited amount of evidence to suggest that a few spearheads were in use beyond this period into the late Bronze Age, perhaps passed down from generation to generation as heirlooms (ibid.).",,3,Copper alloy,,Returned to finder,Metal detector,2018-09-05T23:00:00Z,2018-12-06T00:00:00Z,,,91.58,,,22,133.8,1,Edward Caswell,Edward Caswell,South West,Somerset,Sedgemoor,Middlezoy,ST3834,From finder,51.10193381,-2.88687454,SOM-71B58D,,SOM71B58D.JPG,Bronze Age Basal looped spear head,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/edwardcaswell99/SOM71B58D.JPG,https://finds.org.uk/images/thumbnails/1045033.jpg
935811,Dagger,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1000,"A fragment of copper alloy blade, possibly from a Bronze Age rapier or dagger dating to 1500 - 1000BC. The fragment has a lenticular cross section and is trapezoidal in plan. There is heavy iron concretion and loss to the blade edges and surface. The portion of surviving surface on one side demonstrates a central rib formed by a tapering pair of ridges with an outer pair of ridges towards the edge of the blade.",The pattern of ridges on the blade may be suggestive of KENT-AEA581 or LANCUM-FF125F as examples of the original form of this fragment.,4,Copper alloy,,Returned to finder,Metal detector,,,,,10.04,,,8.3,20.2,1,Simon Maslin,Simon Maslin,South East,Surrey,Waverley,Shamley Green and Cranleigh North,TQ0343,From finder,51.17696891,-0.52790468,SUR-7322D1,,SUR7322D1.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR7322D1.jpg,https://finds.org.uk/images/thumbnails/1042585.jpg
936244,Dagger,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1100,"An incomplete copper alloy dagger dating to the middle Bronze Age (c. 1500-1100BC). The object has a lozenge-sectioned narrow blade which widens at the haft end, narrowing at two semi-circular indents which are the remains of rivet holes, and terminating in a sub-rectangular extension. The object is extremely worn with the tip of the blade missing leaving a worn break and the cutting edges chipped. The blade has a very slight curve. The object has a pitted brown to mid-green patina. 



Similar objects recorded on the PAS database include:  LANCUM-6693B2; GLO-7EFE1A; and DUR-C9E965.   



The overall dimensions are as follows: 74.22mm in length, 23.04mm in width, 4.81mm in thickness and 29.82g in weight.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,29.82,,,4.81,74.22,1,Susheela Burford,Susheela Burford,Wales,Wrexham,Wrexham,Bronington,SJ4942,GPS (from the finder),52.97291435,-2.76089845,WMID-9A6CB5,,WMID9A6CB5.jpg,A Bronze Age Dagger,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/sburford/WMID9A6CB5.jpg,https://finds.org.uk/images/thumbnails/1043000.jpg
936844,Penannular Ring,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"A complete, Late Bronze Age penannular ring (or lock-ring) made from decorated gold sheet around a copper alloy core. The ring is oval in plan with a triangular cross-sectional profile. The face has a pronounced midrib and eight smaller concentric ribs running around either side of the face (17 ribs in total) suggesting construction from gold wire, in contrast to the gold sheeting of the inner surface and terminals which is flat and undecorated. The opening in the ring has been damaged, with the gold plate broken to reveal the corroded copper alloy core. One of the terminals has split and been pushed back inside the ring, with the sheeting ruptured; there is additional crushing damage to one side of the ring which has ruptured the sheeting on the inner surface.



Length: 19.6mm; width: 17.1mm; thickness: 5.2 mm; weight: 3.66g","These types of gold or gold-on-base-metal rings and penannular rings are characteristic finds of the Late Bronze Age (1150-800 BC). They belong to a class of artefact which has been termed 'hair-rings', 'ring-money' or 'lock-rings' but whose function remains uncertain. They may have been personal adornments worn on the ears or nose, rather than items of exchange. A closely similar example in size and construction in the British Museum's Greenwell Collection (WG 20) was found at Cheeseburn Grange, Northumberland.



For comparable examples on the database which have been declared Treasure, see SOM-50218D, ESS-5ECCA2 (2016T592), BERK-4A433E (2016T106) and BH-8DC056 (2009T513).



Conclusion: The item comprises more than 10% precious metal and is dated at over 300 years old at the time of finding. Additionally it is of prehistoric date and contains a proportion of precious metal. On both counts it therefore qualifies as potential Treasure under the stipulations of the Treasure Act 1996.",3,Gold,Copper alloy,Returned to finder after being disclaimed as Treasure,Metal detector,2019-01-24T00:00:00Z,,2019T87,,3.66,6.8,,5.2,19.6,1,Simon Maslin,Simon Maslin,South East,West Sussex,Chichester,Oving,SU8904,From finder,50.82870559,-0.73767642,SUR-EFB639,,SUREFB639.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUREFB639.jpg,https://finds.org.uk/images/thumbnails/1045739.jpg
937125,Penannular Ring,Bronze Age,Bronze Age,BRONZE AGE,1000,800,"A gold lock-ring and three small fragments of gold. The lock-ring is decorated with a series of incised concentric lines. One edge of the lock-ring is broken in a ragged edge, the other follows a neat line that may represent the original edge or a cut mark. The lock-ring is in a moderate condition, with cuts and distortion across its faces. There is evidence of tubing holding the two faces together (this has lifted in one section to reveal this construction technique). Around 1 quarter of the object is now missing and it is unclear from the initial inspection whether the small gold fragments form part of the broken edge or whether they are remains of other elements within the lock-ring construction. More investigation of this piece is required. 

Dimensions: Weight 2.62g; Diameter: 29.6mm

Scientific Analysis

Analysis was carried out by the Department of Scientific Research at The British Museum. 

Non-destructive X-ray fluorescence analysis indicated a surface composition of approximately 80-82% gold, 14-16% silver, the rest being copper. 

Discussion

This Late Bronze Age gold &lsquo;lock-ring&rsquo; dates to the Late Bronze Age (c.1000-800 BC). Lock-rings are known in relatively small numbers from Ireland, Britain and western France (Eogan 1969). A small number of examples are known from the North of England and the South of Scotland (see Eogan 1994, figure 41). Most of the finest examples have been found in Ireland. The find from &lsquo;Near Errington&rsquo; is a fine example of its kind and, despite its moderate condition, deserves to be acquired and studied in further detail. 

Conclusion

Due to the precious metal content of this object being over 10% gold, and it being over 300 years old, this object qualifies as Treasure under the stipulations of the Treasure Act 1996.",,3,Gold,,Submitted for consideration as Treasure,Metal detector,2019-01-27T00:00:00Z,,2019T94,,2.62,,29.62,2.86,,1,,Andrew Agate,North East,Northumberland,Northumberland,Wall,NY9672,,55.04249122,-2.06412989,NCL-066786,,DDS_0017_1.jpg,,Tyne and Wear Museums,Attribution License,https://finds.org.uk/images/andyagate/DDS_0017_1.jpg,https://finds.org.uk/images/thumbnails/1051669.jpg
937368,Ingot,Bronze Age,Bronze Age,BRONZE AGE,-1150,-600,"A fragment of a copper alloy ingot, possibly a late Bronze Age bun ingot. The lower surface is plano-convex, the upper is broken up and irregular. The plano-convex face suggests an origin in a bowl furnace rather than a mould; the irregular upper surface may suggest distortion from partial re-melting.Circa 1150 - 600 BC.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,67.86,,,20,42.1,1,Simon Maslin,Simon Maslin,South East,Surrey,Guildford,Artington,SU9748,From finder,51.22296353,-0.61236079,SUR-1B3E2A,,SUR1B3E2A.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR1B3E2A.jpg,https://finds.org.uk/images/thumbnails/1044201.jpg
937373,Ingot,Bronze Age,Bronze Age,BRONZE AGE,-1150,-600,"A fragment of a copper alloy late Bronze Age bun ingot, 53.5mm in length and weighing 74.92g. As is typical for such finds, the surface is pitted and the sides of the fragment have cavities where air bubbles formed during the casting process. Circa 1150 - 600 BC.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,74.92,,,17.6,53.5,1,Simon Maslin,Simon Maslin,South East,Surrey,Guildford,Compton,SU9747,From finder,51.21397427,-0.61263101,SUR-1B4D0C,,SUR1B4D0C.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR1B4D0C.jpg,https://finds.org.uk/images/thumbnails/1044181.jpg
937607,Ring,Bronze Age,Bronze Age,IRON AGE,-1150,43,"A complete cast copper alloy heavy duty ring probably dating from the late Bronze Age to Late Iron Age (c. 1150 BC - AD 43). The ring is circular in plan sub-circular in section. The inside of the ring has what appears to be file marks or possibly scratches resulting from use, however these markings do not cover the entire inner surface. A couple of sections are smooth like the outside, which may suggest the presence of a strap. One area of the ring is slightly thinner than the rest; again a possible indication of use. The ring is undecorated but it has a beautiful green-brown patina which, when compared to other typologically and chronologically distinctive artefacts from the same area, suggests a Bronze Age or Iron Age date. It has an internal diameter of 27.6mm.



Similar rings have been discovered in a number of Bronze Age hoards and have been suggested to be horse harness fittings, part of the handles of a sheet-metal cauldron (Llyn Fawr, Ballyshannon and Castlederg types; Gerloff 2010, Pl. 17, 7b; Pl.32, 14a; Pl. 33, 14f-h; Pl. 34, 15d, Pl. 54, 33c and Pl. 66, 37g), or part of a chain from which a cauldron or other vessel was suspended over a fire. Several are recorded on the PAS database although dates vary: NLM-56D148 and  WAW-0255D3 (Roman), SUR-EDE94A and LANCUM-5BFE21 (Iron Age).",,4,Copper alloy,,Returned to finder,Metal detector,,,,,19.7,,38.1,4.9,,1,Anni Byard,Anni Byard,South East,Oxfordshire,Vale of White Horse,Kingston Bagpuize with Southmoor,SU3995,Generated from computer mapping software,51.65244492,-1.43767284,OXON-2FAB47,,2019162.jpg,Bronze Age ring: Ring,Oxfordshire County Council,Attribution License,https://finds.org.uk/images/abyard/2019162.jpg,https://finds.org.uk/images/thumbnails/1043974.jpg
937649,Socketed Axehead,Bronze Age,Bronze Age,IRON AGE,-800,-700,"Incomplete cast copper alloy socketed axehead dating from the Late Bronze Age to the Early Iron Age (c.800-700 BC). The collar and the upper half of the axe is missing and there three fragments of more of the wall of the axe that also survive. The lower half that survives is sub-rectangular in plan, triangular in profile and the socket is almost square in section. The socket, when complete, would have held the wooden haft or handle of the axe. The sides of the axehead are straight and almost parallel but expand slightly towards the blade making the cutting edge a little crescentic, which is probably the result of sharpening during use. The cutting edge is also slightly damaged although this appears to be limited to the surface corrosion and is more likely the result of soil movement and of agricultural equipment since depostion than of use. A longitudinal linear casting seam is visible on one side but the other side is pitted and more worn. Most of the surface is oxidized to a pale green with a few patches of dark green patina.



The narrow straight sides of the blade suggest that it is part of an Armorican socketed axe, which are also referred to as 'Breton axes', a type which are usually non-functional and may have been 'ingot-axes' at least in north west France. Outside north west France they are widespread but uncommon. They date from the Late Bronze Age, the Llyn Fawr phase (c.800-700 BC), and into the Early Iron Age, the Hallstatt C phase (c.800-650 BC).



Pearce (1983) illustrates similar Armorican socketed axes from Carn Brea, in Cornwall, on page 424, plates 16-17, nos.129a & c.



Knight, Ormrod & Pearce (2015) illustrate similar socketed axes from Cornwall on pages 38 & 97, plate 24, nos.100-101.",,4,Copper alloy,,Returned to finder,Metal detector,2018-10-14T23:00:00Z,2018-11-14T00:00:00Z,,,131.8,,,22,67.5,1,Caroline Dudley,Caroline Dudley,South West,Cornwall,Cornwall,St. Erth,SW5632,Generated from computer mapping software,50.13776804,-5.41600381,CORN-310297,,DSCN7295.JPG,Armorican socketed axe (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/DSCN7295.JPG,https://finds.org.uk/images/thumbnails/1044082.jpg
937946,Unidentified Object,Bronze Age,Bronze Age,BRONZE AGE,-2350,-801,"A copper-alloy unidentified object of probable Bronze Age date, c. 2350-801 BC. The rectangular object is lozenge shaped in cross-section with tapering edges along the longest sides and a raised central ridge.



The object measures 34.82 mm in length, 12.85 mm in width, 4.78 mm thick and weighs 12.67 g.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,12.67,,,4.78,34.82,1,Lisa Brundle,Lisa Brundle,,,,,,,,,LIN-82EF6D,,LIN82EF6D.jpg,LIN-82EF6D: Bronze Age unidentified object,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/lisabrundle/LIN82EF6D.jpg,https://finds.org.uk/images/thumbnails/1068581.jpg
938172,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"Late Middle Bronze Age - Late Bronze Age socketed spear tip fragment. 27mm in length, 14mm wide and 8mm thick with a weight of 5.48g.



The object is sub rectangular in form and cross section and is badly damaged. It has a tapering cross section which terminates in a rounded point. This is flanked by one partial flat 'blade' It has a very slight rib on each surface and is very worn.",,4,Copper alloy,,Returned to finder,Metal detector,,2018-12-12T00:00:00Z,,,5.48,,,8,27,1,Peter Reavill,Joyce Lee,East Midlands,Leicestershire,Melton,Bottesford,SK8238,Centred on field,52.93314943,-0.78147304,LEIC-97EA17,,LEIC97EA17.jpg,Bronze age copper alloy socketed spear fragment,Leicestershire County Council,Attribution License,https://finds.org.uk/images/jmlarch84/LEIC97EA17.jpg,https://finds.org.uk/images/thumbnails/1044598.jpg
