PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryMethod,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
828923,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-900,-700,"
A very worn Late Bronze Age copper-alloy fragment of a socketed axe. What survives is the blade with the base of the socket.
",,4,Copper alloy,,Returned to finder,Metal detector,,,,,28.13,,,11.38,44.3,1,Margaret Broomfield,Margaret Broomfield,South East,Oxfordshire,South Oxfordshire,Bix and Assendon,SU7284,GPS (from the finder),51.5503057,-0.96299443,SUR-7714F0,,B17102.jpg,Bronze Age: Socketed axe fragment,Surrey County Council,Attribution License,https://finds.org.uk/images/dwilliams/B17102.jpg,https://finds.org.uk/images/thumbnails/616472.jpg
829221,Chisel,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"Possibly an incomplete mid to late Bronze Age tang off a chisel or awl, probably dating from the Ewart Park phase, c 1150- 800BC. The length is 54mm, the width is 12mm thickness 8mm and the weight 14.64g. Tanged chisels, which date from c. 1150-850 BC, are known from several hoards and as isolated finds. Several tanged chisels, or elements of them, are recorded on this database (for example, see BH-49EAD8). Tanged chisels and awls have few diagnostic features and change little through time, making their dating and identification more difficult and their dating is further hampered by a lack of associated datable artefacts within hoards but tend to date to the Late Bronze Age, c. 1250-800BC, but maybe much later. Similar to SUR-435CC1 and ESS-159732.",,4,Copper alloy,,Returned to finder,Metal detector,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,,,14.64,,,8,54,1,Stuart Noon,Stuart Noon,North West,Sefton,Sefton,Ince Blundell,SD3203,Centred on parish,53.51925344,-3.02705851,LANCUM-8A0D61,,LANCUM8A0D61.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/snoon/LANCUM8A0D61.jpg,https://finds.org.uk/images/thumbnails/600439.jpg
829389,Axe,Bronze Age,Bronze Age,BRONZE AGE,-2300,-1700,"Bronze age copper alloy flat? axe fragment. The fragment consists of a curved and slightly flared blade end on a rectangular cross sectioned solid body.  The shape would suggest an early Bronze age date (2300-1700 BC), see   YORYM-C26951   DUR-764732



Length: 44 mm, width: 35 mm, thickness: 14.0 mm, weight: 71.87 g.",,4,Copper alloy,,Returned to finder,Metal detector,,2016-12-14T00:00:00Z,,,71.87,,,14,44,1,Wendy Scott,Elisabeth Janovsky,East Midlands,Leicestershire,Hinckley and Bosworth,Peckleton,SP4398,Centred on village (which isn't a parish),52.57812191,-1.36688022,LEIC-9B2161,,LEIC9B2161.jpg,Bronze age copper alloy axe fragment,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/ejkj1/LEIC9B2161.jpg,https://finds.org.uk/images/thumbnails/600520.jpg
829460,Pin,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1250,"A very unusual Middle Bronze Age looped pin dating to c.1400-1250BC (the 'Ornament Horizon'). The pin has a dark brown patina with small green surface pits caused by corrosion.



The pin has broken across its projecting loop and the lower part of the shaft is missing. There is a casting void visible in the break. The pin has a swelling shaft which is extensively decorated; five groups of bands encircle the shaft in the order 5,4,5,6, 6 with the band of five being closest to the head of the pin and the band of six at the break in the shaft. In three instances the space between two individual grooves is infilled with transverse nicks (or short straight lines). The wider space left between the band of five and the band of six is infilled with a closely-spaced diamond lattice of grooves. The shaft of the pin widens and splays as it meets the flat circular (24.75mm diameter) back of the head of the pin which is extensively covered with abrasions caused by grinding.



On the outer face of the circular head is a cylindrical projection with a dished interior; this is presumably intended for a missing setting, perhaps of amber. Around this cylinder is a circle of fourteen truncated cones which project a little beyond the central cylinder.



This highly unusual pin has no close parallels.",,3,Copper alloy,,Returned to finder,Metal detector,2016-09-24T23:00:00Z,,,,27.82,,24.75,,74.85,1,David W Williams,David W Williams,South East,Oxfordshire,West Oxfordshire,"Aston, Cote, Shifford and Chimney",SP3504,From finder,51.73362473,-1.49458822,SUR-9D1663,,B16944.JPG,Bronze Age: Pin,Surrey County Council,Attribution License,https://finds.org.uk/images/dwilliams/B16944.JPG,https://finds.org.uk/images/thumbnails/600597.jpg
830116,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1000,"A complete copper alloy Bronze Age pegged and looped spear head dating to the Middle Bronze Age,1500-1150 BC. The spear is 210 mm in length and 39.90 mm at its widest point. The spear consists of a leaf-shaped blade, which tapers towards the tip. The blade is lozenge-form in cross section; the blade edges are rough in places, showing some wear and tear. The blade has a circular cross-sectioned mid-rib which gradually widens towards the base of the blade to form the socket. The mid-rib has a pronounced moulded groove bordering each side of the blade. At the top of each of these grooves, there is an elongated loop either side of the shaft, c 9.24 mm in length and 3 mm wide.



The top of the shaft displays some wear resulting in jagged edges for about half the circumference. A peghole pierces the shaft on each side, 18.42 mm down from the top of the shaft, in line with the leaves on the blade. These holes are c 4.82 mm in diameter. The socket is 20.79 mm in internal diameter.



One surface of the shaft is pierced in several places along much of the length of the blade, just above the groove: there are two small holes; another larger at 8.40 mm long; and a substantial rent 40.55 mm long and 6.26 mm high. In general, the surface of the shaft is smooth and uniform, with patches of green patina in places, above and below, mainly confined to the grooves.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,142,,,,210,1,Helen Baker,Helen Baker,South East,Oxfordshire,West Oxfordshire,Grafton and Radcot,SP2701,,51.70709279,-1.6106593,WILT-DAEC0E,,WILTDAEC0E.jpg,Bronze Age spear,Salisbury and South Wiltshire Museum,Attribution License,https://finds.org.uk/images/rhenry2/WILTDAEC0E.jpg,https://finds.org.uk/images/thumbnails/601235.jpg
830149,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1200,-800,"A copper-alloy socketed side-looped spearhead of Bronze age date. The spearhead is broken into two conjoining pieces but is otherwise well preserved. The blades are curves along the outer edges and remain sharp. There is a prominent midrib between the blades which flares towards and extends into the socket. The midrib and socket have a circular cross section. The socket is flared to the base. It retains one curved side loop, the other is broken off.



Date: Middle to Late Bronze Age - c. 1200 - 800 BC



Peter Reavill has identified this as dating to the Penard phase of the Bronze Age.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,69.07,,,11.43,167.9,1,Ciorstaidh Hayward Trevarthen,Sarah Kelman,South West,Dorset,North Dorset,Iwerne Minster,ST8514,Centred on field,50.92525691,-2.21479048,DOR-DC23F5,,DC23F5a.jpg,Bronze Age spearhead,Somerset County Council,Attribution License,https://finds.org.uk/images/caht/DC23F5a.jpg,https://finds.org.uk/images/thumbnails/602755.jpg
830221,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1550,-800,"An incomplete copper-alloy spearhead dating from the Middle or Late Bronze Age, about 1550 – 800 BC. Only the tip of the spear remains which is triangular in plan and lozenge in section with mid-ribs. The remaining socket is filled with organic material as a result of its deposition.



An insufficient portion of the spear remains to prove diagnostic, therefore a specific type cannot be attributed, though it is probably comparable with the range of spearheads in Davis Groups 6-11.



The metal has a dark grey/green patina and is worn. The spear is 27.5mm long, 16.7mm wide, 9.9mm thick and weighs 6.4g.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,6.4,,,9.9,27.5,1,Rebecca Griffiths,Rebecca Griffiths,Yorkshire and the Humber,North Yorkshire,Ryedale,Cropton,SE7789,GPS (from the finder),54.29083288,-0.81856566,YORYM-DDBFB8,,RJ0083.jpg,Bronze Age : Spearhead,York Museums Trust,Attribution License,https://finds.org.uk/images/bmorris/RJ0083.jpg,https://finds.org.uk/images/thumbnails/602139.jpg
830318,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1200,-1000,"An incomplete Bronze Age socketed and side looped spearhead. The spearhead is in two conjoining pieces, broken accross the socket below the blades. The end of the socket is damaged and incomplete.The blades are outcurved at the base before tapering in to a narrow tip, forming a flame-shape. There is prominent midrib running between the blades and extending into the socket. The midrib is lozengiform in cross section as is the upper part of the socket. The lower end of the socket is circular in cross section. There is a low flattish side loop on either side with oval apertures. The upper part of the socket retains what appears to be a piece of mineralised wood.

Date: Middle Bronze Age - c. 1200 - 1000 BC



Peter Reavill suggestes the spearhead is from the Taunton metalwork phase.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,42.86,,,12.1,149.7,1,Ciorstaidh Hayward Trevarthen,Sarah Kelman,South West,Dorset,North Dorset,Iwerne Minster,ST8514,Centred on field,50.92525691,-2.21479048,DOR-029EBA,,029EBAa.jpg,Bronze Age spearhead,Somerset County Council,Attribution License,https://finds.org.uk/images/caht/029EBAa.jpg,https://finds.org.uk/images/thumbnails/602792.jpg
830545,Spear,Bronze Age,Bronze Age,BRONZE AGE,,,"A fragment of the tip of a copper-alloy socketed spearhead dating to the Bronze Age. The fragment measures 54mm in length, a maximum of 18mm in width and 9mm in thickness.",,4,Copper alloy,,Returned to finder,Metal detector,2016-12-28T00:00:00Z,,,,15.44,,,9,54,1,Philippa Walton,Philippa Walton,Eastern,Central Bedfordshire,Central Bedfordshire,Streatley,TL0928,GPS (from the finder),51.9398372,-0.41577999,BH-1A5AD6,,bh1a5ad6.jpg,Bronze Age spear,All rights reserved,Attribution License,https://finds.org.uk/images/pwalton/bh1a5ad6.jpg,https://finds.org.uk/images/thumbnails/606795.jpg
830553,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1550,-800,"An incomplete copper-alloy spearhead  dating from the Middle or Late Bronze Age, about 1550 – 800 BC. Only the tip of the spear remains which is triangular in plan and lozenge in section with mid-ribs. No socket is present.



An insufficient portion of the spear remains to prove diagnostic, therefore a specific type cannot be attributed, though it is probably comparable with the range of spearheads in Davis Groups 6-11.



The metal has a mid-green patina and is pitted and worn. The spear is 38.7mm long, 15.3mm wide, 10.5mm thick and weighs 12.7g.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,12.7,,,10.5,38.7,1,Rebecca Griffiths,Rebecca Griffiths,Yorkshire and the Humber,North Yorkshire,Scarborough,Folkton,TA0379,GPS (from the finder),54.19642212,-0.42271002,YORYM-1AAAE5,,DHL0003.jpg,Bronze Age : Spear,York Museums Trust,Attribution License,https://finds.org.uk/images/bmorris/DHL0003.jpg,https://finds.org.uk/images/thumbnails/602203.jpg
830606,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2250,-1900,"An incomplete cast copper alloy (Bronze) flat axe of the Early Bronze Age period dating from  c. 2250 BC - 1900 BC.



The flat axe is broadly trapezoidal in plan with a splayed crescent shaped blade. In profile it is broadly lentoid (pointed oval), with slight tapering edges. In cross section the axe is lentoid. The axe is broken toward the butt of the axe, but more than three-quarters of the axe survives. The break is relatively jagged and uneven; however it has a similar patina to that of the rest of the axe - suggesting damage in antiquity. The sides of the axe gently expand in width from the broken edge to the blade. The edges of the axe have not been raised to form flanges. The sides of the blade expand to produce a crescentic blade edge. The tips of the crescent shaped blade have been damaged through abrasion, as has the blade edge itself. There are a series of striations (incised lines / file marks) running across the width of the axe. These are likely to be a result of sharpening the cutting edge. It seems most probable that the axe was cast in an open mould. All the diagnostic elements of the axe are lost (such as shape of butt and hafting specifications). The condition of the axe is poor - the majority of the surface patina has been removed by laminating corrosion, which appears to be active. 



The axe measures 77.6 mm in length, it is 34.4 mm wide at the butt and the blade is 75.2 mm wide. The butt has a thickness of 8.7 mm, the blade is 2.8 mm thick. It weighs 253.6 g.



The object is a dark brown in colour with an uneven patina. Areas of green active corrosion are present on the surface of the object. Abrasion caused by movement whilst within the plough soil may have resulted in the loss of much of the original surface detail. From the blade shape (which could be described as fan-like) it is probable that the axe falls into the Migdale tradition of metalworking. This fits with the Early Bronze Age (EBA phase II / III), of metalworking stage IV-VI, which corresponds to Needham's (1996) Period 2-3 circa 2250 - 1900 CAL. BC. Axes such as this are dated to the same period as Beaker pottery, barbed and tanged flint arrowheads, copper halberds and gold lunulae. Other broadly similar axeheads have been recorded on the database, including HESH-33EA4A, LANCUM-E30276, NMGW-5F8955 and LVPL-DA4598.",,4,Copper alloy,,Returned to finder,Metal detector,2016-12-05T00:00:00Z,2016-12-05T00:00:00Z,,,253.6,,,8.7,77.6,1,Helen Glenn (Derby),Helen Glenn (Derby),East Midlands,Derbyshire,Amber Valley,Shottle and Postern,SK3246,From finder,53.01035831,-1.5245213,DENO-1CEFD2,,DENO1CEFD2.jpg,Early Bronze Age: Migdale Type Flat Axehead,Derby Museums Trust,Attribution License,https://finds.org.uk/images/helenglenn3/DENO1CEFD2.jpg,https://finds.org.uk/images/thumbnails/602366.jpg
830724,Dagger,Bronze Age,Bronze Age,BRONZE AGE,-1300,-1150,"A copper-alloy dagger, possibly dating to the Middle to Late Bronze Age (1300 to 1150 BC). The dagger possesses a lentoidal-section tang which is rectangular in form and expands and flattens to form a rounded terminal. Extending from both the upper and lower surfaces of the tang are small, semi-circular projections measuring 14mm in length and 1mm in width. These projections would have helped secure a handle to the dagger. The tang expands to form the blade which is lentoidal in section and gently tapers to a point, now broken. It measures 180mm in length, the blade has a maximum width of 25mm and a thickness of 3mm. The tang has a width of 14mm.



The object was originally in two pieces and has been restored. It is difficult to fit this small dagger into existing typologies for Bronze Age weaponry and thus its identification must remain tentative. Dot Boughton comments 'that it might belong to the Penard phase, dating to the earliest phase of the Late Bronze Age 1300-1150 BC and be a Ballintober type. Most British Ballintober swords come from the Thames Valley and a small number was found in South West England and South Wales. Until a sword of this type was found near Stranraer (Galloway), the most northerly find came from the River Trent in Nottinghamshire.'",,3,Copper alloy,,Returned to finder,Metal detector,,,,,,,,3,180,1,Philippa Walton,Philippa Walton,South East,Buckinghamshire,Aylesbury Vale,Edlesborough,SP9719,Centred on parish,51.86116288,-0.59281369,BH-2DF409,,BH2DF409.jpg,Bronze Age dagger,All rights reserved,Attribution License,https://finds.org.uk/images/pwalton/BH2DF409.jpg,https://finds.org.uk/images/thumbnails/601618.jpg
831076,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"A fragment of a copper alloy, side looped and socketed spear (spearhead) of probably the Middle Bronze Age period, dating from c. BC 1500 - c. BC 1150.



The fragment would have made the tip of the spear. The object is broadly triangular in plan and lozenge (diamond shaped) in section. There is a raised rib running the length of the fragment on both the front and the reverse face. From the rib each side of the fragment slopes down towards the blade. The cutting edges of the blade are damaged and much of the edge is now missing, presumed lost in antiquity. The tip of the fragment is also damaged, probably as a result of post depositional damage whilst within the plough soil. 



The object measures 20.0 mm in length and is 18.8 mm wide at the base of the fragment and the tip is 4.8 mm wide. The tip has a thickness of 4.5 mm, the blade edge is 2.8 mm thick, and the base measures 15.6 mm thick. It weighs 5.8 g. 



The object is a dark green in colour and has an even patina. There is evidence of post depositional damage on the surface of the object in the form of pitting and indentations. Abrasion caused by movement whilst within the plough soil may have resulted in the loss of some of the original surface detail. 



Similar looped spearheads have been dated by Margaret Ehrenberg to the Middle Bronze Age specifically the Acton Park 2, Taunton (Cemmaes) or Pennard metalworking traditions (c. 1500 - 1150BC). Others have been recorded on the database, including HESH-218915.",The finder notes that this object forms the tip of a spear head previously recorded and found in the same area. The two finders have pieced the two objects together and found they fit perfectly. The spear head is recorded on the PAS database as DENO-3B0107.,4,Copper alloy,,Returned to finder,Metal detector,2016-12-22T00:00:00Z,2016-12-22T00:00:00Z,,,5.8,,,15.6,20,1,Helen Glenn (Derby),Helen Glenn (Derby),East Midlands,Nottinghamshire,Newark and Sherwood,Farnsfield,SK6255,From finder,53.0886228,-1.07572072,DENO-448691,,DENO448691.jpg,Middle Bronze Age: Tip of a side looped and socketed spear (spearhead),Derby Museums Trust,Attribution License,https://finds.org.uk/images/helenglenn3/DENO448691.jpg,https://finds.org.uk/images/thumbnails/602415.jpg
831393,Hoard,Bronze Age,Bronze Age,BRONZE AGE,-1200,-1000,"The hoard consists of seven objects (two tools and five ornaments). Among the ornaments there are three annular decorated armrings/bracelets, one spiral coiled finger-ring and one short section from a spiral twisted torc, all made of copper alloy. Among the tools there is a palstave axehead and a socketed hammer, both also in copper alloy. No other details of the composition/arrangement of the hoard (or of any other objects) were recorded.



Catalogue: 



1. Bracelet/armring, annular, decorated (complete) ('Liss' type). 



A complete copper alloy bracelet/armring decorated probably by engraving/incision, with several panels of decoration separated by less complex 'dividing' patterns. Condition is generally very good and the bronze is golden in patches and green/corroded in other areas. The decoration is relatively deep and has been applied with some degree of care. There are guidelines visible at various locations on the body of the bracelet/armring, which presumably relate to the application of the decoration. \



The complex decoration is best appreciated by photographs and line-drawings but the arrangement is as follows:



Panel A: Elliptic nested motifs built up from combinations of three lines separated by a row of dots alongside semi-circular patterns with the same design logic. These are arranged approximately one atop the other [i.e. ')('].



A 'dividing' section of 10 lines (running vertically to the circumference of the bracelet-armring - please note, this is true of all other decorative elements described as 'lines' in the below description), a row of stacked chevrons creating a herringbone pattern, five lines, a section of criss-cross decoration, seven lines.



Panel B: Is made up of a geometric pattern consisting of (filled and unfilled) chevrons on either side of a central bar that is made of line, dot and ladder motifs.



A 'dividing' section of three lines, a line of dots followed by three further lines.



Panel C: Is made up of nested chevrons, above and below which are panels that could only be appreciated from above rather than from the side view of the bracelet/armring. They consist of a line of dots with horizontal lines to both sides and a row of herringbone.



A 'dividing' section of three lines, a line of dots followed by three further lines, a section of criss-cross decoration, three lines, a lot of dots followed by three further lines.



A repetition of Panel B.



A 'dividing' section of three lines, a line of dots followed by three further lines.



Dimensions: External diameter: 88mm; Internal diameter: 59mm; Thickness of bar: (width) 15mm; (height) 18mm; Weight: 362g.



2. Bracelet/armring, annular, decorated (incomplete) ('Liss' type).



An incomplete copper alloy bracelet/armring (missing around a third of the original length). It is decorated probably by engraving/incision, with several panels of decoration separated by less complex 'dividing' patterns. The decoration is relatively deep and has been applied with some degree of care. Condition is generally very good and the bronze is golden in places but green/corroded in other areas.



The overall decorative scheme is very similar to bracelet/armring No. 1 and the same 'dividing' and 'panel' system used above can be applied:



Break in bracelet/armring that comes into a 'dividing' section of criss-cross decoration followed by three lines (running vertically to the circumference of the bracelet-armring - please note, this is true of all other decorative elements described as 'lines' in the below description), a line of dots followed by three further lines.



Panel B.



A 'dividing' section of three lines, a line of dots followed by three further lines



Panel A.



A 'dividing' section of five lines, a row of stacked chevrons creating a herringbone pattern, four lines, a section of criss-cross decoration, five lines, a row of stacked chevrons creating a herringbone pattern, five lines.



A repetition of Panel B which breaks off due to the missing section.



Dimensions: External diameter: 88mm; Internal diameter: 59mm; Thickness of bar: (width) 13-14mm; (height) 18mm; Weight: 257g.



3. Bracelet/armring, annular, decorated (complete) ('Liss' type). 



A complete copper alloy bracelet/armring decorated probably by engraving/incision. The decoration is simpler than bracelet/armrings Nos. 1-2 and it weighs less than the complete example (No. 1). It comprises of four panels carrying the same motif: tightly nested/stacked herringbone that face a mirror image of the same motif, creating this effect: '>><<'. The panels are separated by diving sections made up of lines that run vertically to the circumference of the bracelet/armring. There are four of these dividing sections. The number of the lines in each is not always identical (there are 12, 15, 16, and 16 respectively).



Dimensions: External diameter: 88mm; Internal diameter: 61mm; Thickness of bar: (width) 13mm; (height) 15mm; Weight: 295g.



4. Spiral finger ring. Made from a single bar of copper alloy that has been spiralled into two complete loops and two half loops at the top and bottom, where the terminals are forged down neatly, presumably to prevent them from catching/snagging. Small hammer marks are visible on the external surfaces. The condition is generally very good with patches of golden bronze mixed with green patches of corrosion.



Dimensions: Height (of spiralled stack): 22m; Diameter: 29-31mm; Thickness of bar used to make ring: 6mm; Height of bar used to make ring: 8mm; Weight: 56g



5. Spiral twisted torc fragment. A fragment of a copper alloy spiral twisted torc with old breaks at either end that appear to have been made in antiquity. The fragment still has soil adhering to the surfaces but it is possible to see that the metal has been twisted from a bar rather than cast to appear twisted.



Dimensions: Length (measured with a soft tape): 60mm; Thickness: 5.5mm; Weight: 9g.



6. Socketed hammer. A copper alloy socketed hammer. Condition is generally good, with patches of golden bronze and other areas of green corrosion. There is evidence of wear to the hammer's surface and sides. There is a small casting flaw near the collar: a small perforation that would not have interfered with the function.



Dimensions: Length: 70mm; Hammer's striking surface dimensions: (height) 26mm; (width) 15mm; Socket dimensions: (height) 25mm; (width) 22mm; collar thickness: 4mm; Weight: 148g.



7. Palstave axehead. An unlooped copper alloy palstave with central mid-rib and unpronounced stop-ridge. The palstave is best placed in Rowland's Class 3 (1976, 32-3). There are features in common with his Class 4 (the lack of pronounced stop-ridge) but this is not sufficiently strong to place it in that class, although some degree of hybridisation may have taken place.



Dimensions: Length: 143mm; Blade width: 60mm; Butt width: 20mm; Width of flanges: 30mm; Weight: 332g.



Discussion:



The finds catalogued above form part of a Taunton Assemblage hoard (c.1400-1250 BC). Several ornament hoards of Taunton phase have been found in Hampshire to date (see Roberts 2007; Wilkin 2016, 42-3, App. 2.1 and Treasure Case 2016 T940) and, more broadly, across Southern England (Ibid., in passim). The condition of the objects, and the presence of three decorated annular bracelet/armrings, two of which are decorated to a very high standard with complex motifs, makes this an important addition to the corpus of ornament hoards. The decoration of the three decorated bracelets/armrings deserves further study/commentary but for now it may be noted that the motifs are consistent with those from other known examples, several of which are from Hampshire (cf. Rowlands 1971).","As a single find of more than two objects of prehistoric date, the objects catalogued above (Nos. 1-7) constitute a find of Treasure as stipulated by the Treasure Act (1996) (Designation Order 2002). 





Bibliography:



Roberts, B. 2007. Adorning the living but not the dead: a reassessment of Middle Bronze Age ornaments in Britain. Proceedings of the Prehistoric Society 73, 135-67



Rowlands, M.J. 1971. 'A Group of Incised Decoration Armrings and their Significance for the Middle Bronze Age of Southern Britain', The British Museum Quarterly, XXXV (Nos. 1-4), 183-99



Rowlands, M. J, 1976. The Production and Distribution of Metalwork in the Middle Bronze Age in Southern Britain, BAR 3 I (i&ii)



Wilkin, N. 2017. 'Combination, Composition and Context: Readdressing British Middle Bronze Age Ornament Hoards (c.1400-1100 cal. BC)' In Martin, T.F & Weetch, R. (eds.), Dress and Society: Contributions from Archaeology, Oxford: Oxbow Books, 14-47",3,Copper alloy,,Acquired by museum after being declared Treasure,Metal detector,2017-01-26T00:00:00Z,,2017T160,,,,,,,7,David W Williams,David W Williams,South East,Hampshire,Basingstoke and Deane,Hurstbourne Priors,SU4645,Generated from computer mapping software,51.20236818,-1.34297471,SUR-590F5D,,BraceletNo12of2jpg.jpg,Bronze Age copper-alloy bracelet,The British Museum,Attribution License,https://finds.org.uk/images/ianr/BraceletNo12of2jpg.jpg,https://finds.org.uk/images/thumbnails/640937.jpg
831583,Strap Fitting,Bronze Age,Bronze Age,ROMAN,-1150,150,"A complete copper alloy strap distributor or toggle dating from the late bronze age to the Roman period, c. 1150 BC to AD 150. The strap distributor is sub rectangular in shape with a rectangular openwork centre. There are four spherical knops at the junction of each angle, with a bar in between each. The bar is oval in cross section. Either side and at the base of one of the spheres the metal has been very worn, suggesting that may have been attached or held something. The strap distributor is a dark brown colour, with patches of light brown red corrosion. The spherical junctions have a light green patina. It measures 22.5mm x 22.8mm x 9.0mm, and weighs 12.67g.



The strap distributor is similar to one of the objects in WILT A74356 (object 7), although only half survives. This is described as a toggle, and is dated from the late Bronze age to early Iron Age.",,4,Copper alloy,,Returned to finder,Metal detector,2016-11-28T00:00:00Z,,,,12.67,,,9,22.8,1,Arwen Wood,Arwen Wood,South East,Buckinghamshire,Aylesbury Vale,Quainton,SP7220,GPS (from the finder),51.8739332,-0.95556823,BUC-6D8ACD,,BUC6D8ACD.jpg,Bronze age to Roman Strap distributor,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/ajames/BUC6D8ACD.jpg,https://finds.org.uk/images/thumbnails/602389.jpg
832084,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2350,-1500,"Cast copper alloy flat axe dating to the Early-Mid Bronze Age (2350 - 1500 BC). The axe is narrow with straight but tapering sides and there are no signs of a stop ridge. The sides of the axe are very slightly thickened, but it does not have flanges.



The metal is dark green in colour with a heavily pitted and corroded patina.



The axe probably fits into the earliest phases of metal working in Britain, metalworking stage I-II, which corresponds to Needham's (1996) Period 1-2 circa 2500- 2050 CAL. BC, or slightly later.



Similar examples can be seen on the Portable Antiquities Database: SWYOR-9EC7C9 WAW-049216, LANCUM-E3C336 and SUR-25F712.



The length is 68mm, the width is 28mm thickness 8mm and the weight 50.21g.",,4,Copper alloy,,Returned to finder,Metal detector,2016-08-03T23:00:00Z,2016-08-03T23:00:00Z,,,50.21,,,8,68,1,Stuart Noon,Stuart Noon,North West,Lancashire,South Ribble,Coupe Green and Gregson Lane,SD5726,From finder,53.72861411,-2.65322386,LANCUM-B155C3,,LANCUMB155C3.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/snoon/LANCUMB155C3.jpg,https://finds.org.uk/images/thumbnails/602673.jpg
832418,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1000,"An incomplete copper-alloy spearhead of middle Bronze Age date, circa 1500 - 1000 BC. The tip of the spear remains which is triangular in plan with curved edges. The spearhead has a leaf-shaped blade. A prominent raised circular sectioned midrib runs longitudinally down the centre of each face, which extends from the broken socket terminal to the tip. The damaged socket is circular in section.



The metal has a mid-green patina and is pitted and worn. The spear is 87.32 mm long, 28.98 mm wide, 16.08 mm thick and weighs 51.4 grams.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,51.4,,,16.08,87.32,1,Victoria Allnatt,Victoria Allnatt,West Midlands,Shropshire,Shropshire,Loppington,SJ4630,From finder,52.86475915,-2.8035674,WMID-CC3A18,,WMIDCC3A18.jpg,"Bronze Age spearhead fragment (plam, profile, front, profile, reverse and tip)",Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/vallnatt/WMIDCC3A18.jpg,https://finds.org.uk/images/thumbnails/615786.jpg
832526,Knife,Bronze Age,Bronze Age,BRONZE AGE,-1800,-800,"
~~Copper alloy Bronze Age blade fragment from a knife. This has a low oval cross-section with tapered blades on either side. The front and back ends are truncated making it possible that this is around the middle of the knife. This artefact dates to the middle to late Bronze Age.
",,4,Copper alloy,,Returned to finder,Metal detector,2016-12-31T00:00:00Z,2017-02-01T00:00:00Z,,,3.61,,,2,24,1,Kurt Adams,Kurt Adams,South West,Gloucestershire,Forest of Dean,Hartpury,SO7725,From finder,51.92304055,-2.33585509,GLO-D7C0AA,,GLOD7C0AA.jpg,GLO-D7C0AA Bronze Age Knife Fragment,Bristol City Council,Attribution License,https://finds.org.uk/images/kadams/GLOD7C0AA.jpg,https://finds.org.uk/images/thumbnails/603652.jpg
832659,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1300,"A Middle to Late Bronze Age palstave axehead (c.1500-c.1300 BC). The axehead is a Group I (shield-pattern) type from the Acton Park phase of Bronze Age metalwork, distinguished by its shield-shaped decoration below the stop ridge.



The butt is H-shaped in section and has some damage to the terminal. The flanges of the butt are wide, and at the end is a pronounched stop-ridge. Beyond this extending onto the blade on both sides is a shield-shaped decoration with a moulded rib that extends from the centre of this and further along the body. The blade is flared and extends to a full crescent.



Both narrower sides of the palstave have a moulded rib running down the middle, perhaps indicative of a casting seam. The axe has a reddish patina with extensive areas of green corrosion all over.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,340,,,,,1,Adam Daubney,Adam Daubney,Eastern,Norfolk,Breckland,Beeston with Bittering,TF9116,Generated from computer mapping software,52.70795411,0.82580202,LIN-DA78A7,,LINDA78A7.jpg,Middle Bronze Age palstave,Lincolnshire County Council,Attribution License,https://finds.org.uk/images/adaubney/LINDA78A7.jpg,https://finds.org.uk/images/thumbnails/617321.jpg
