PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryMethod,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
787156,Rapier,Bronze Age,Bronze Age,BRONZE AGE,-1300,-1100,"Middle to Late Bronze Age bronze rapier of Group IV and possibly of Type Appleby, variant Lakenheath (as defined by Burgess & Gerloff 1981, p. 74-6) but possibly with a reworked butt and of Penard metalworking Industry

The rapier is near-complete, with some damage to the shoulders and butt (with an overall length of 328mm and a weight of 94.3g). The butt end is arched and rounded (with a width of 20.3mm and a thickness of 1.6mm) with two side notches to accommodate rivets beneath (with a depth of 3.5mm and 2.8mm, giving a minimum width of 14.3mm at 10mm beneath the top of the butt). The shoulders are weak and poorly defined, with the butt widening very gradually and linearly to the shoulders (to reach a maximum width of 24.0mm, 27mm beneath the top of the butt, where the blade has a thickness of 4.1mm). The blade has a gentle curve beneath the shoulders to narrow slightly (to a width of 20mm). Below which, the blade is moderately straight and gradually convergent to the before narrowing more sharply at the tip. The blade has a flattened central section (8mm wide at the butt) which gradually narrows to a ridge at the tip. The blade edge is largely preserved and does not appear to have any contemporary nicks or blade edge damage. The upper half of the edge appears slightly wasted, possibly through use or sharpening. There are no sharpening striations now evident on the edge. The surface has a brown to black patina with some sandy encrustation, mostly on the lower half.



The blade profile would suggest a Group IV blade, the reduced butt may suggest Type Appleby and the rounded butt and rivet notches, would further refine the type to Variant Lakenheath, although illustrated examples with notches by Burgess and Gerloff (ibid.) are reworked. The poor definition of the shoulders together with the flat mid-section continuing above the notches may also indicate that the butt has been reworked. Very few Group IV rapiers had been recorded from Wales (from the 1981) study but a Type Appleby rapier was recovered from the Maentwrog Hoard (Gwynedd) with two other Group IV rapiers (Type Cutts, Variant Hampton Court and a blade with notched butt) and a basal looped spearhead. Burgess and Gerloff (1981, p 106) note that Group IV blades (without 'archaic' butts do not tend to be associated with Taunton metalwork and appear to start in Early Penard and Wallington, suggesting a date of c. 1300 - 1100BC.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,94.3,,,1.6,328,1,Mark Lodwick,Mark Lodwick,Wales,Gwynedd,Gwynedd,Tudweiliog,SH2237,,52.90088368,-4.64791389,NMGW-DBE3D3,,20152531.jpg,Bronze Age rapier,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/mlodwick/20152531.jpg,https://finds.org.uk/images/thumbnails/568837.jpg
787302,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1550,-1150,"Incomplete cast, Middle Bronze Age, copper alloy, palstave, 1550-1150 BC. The axe has a curved flared blade that tapers towards the central stop ridge. The rear half of the palstave is subrectangular in shape, thought the very tip of the butt is missing. This rear half has U shaped concave flanks with traces of longitudinal ridges on the interior of the depression. The profile of the tool is diamond shaped, tapering from the stop ridge towards the butt and the blade.



The palstave is covered in a bright green patina and is heavily pitted with much of the original surface of the object having been corroded away, though in places the smooth orignal surface can be seen.



This palstave shares similarities with WILT-46374E. 



Length (Blade to Butt): 130.03mm
Height (Stop ridge): 22.91mm
Width (of Blade): 44.6mm
Thickness (Central Stop ridge): 28mm
Weight: 259g",,4,Copper alloy,,Returned to finder,Metal detector,,,,,259,22.91,,28,130.03,1,Stephanie Smith,Edwin Wood,South West,Wiltshire,Wiltshire,Stockton,ST9535,From finder,51.11426843,-2.07280766,SUSS-EC7134,,PalstaveSUSSEC7134.jpg,"Incomplete cast, Middle Bronze Age, copper alloy, palstave, 1550-1150 BC.",The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/EdwinWood/PalstaveSUSSEC7134.jpg,https://finds.org.uk/images/thumbnails/575194.jpg
787624,Anvil,Bronze Age,Bronze Age,BRONZE AGE,-1600,-801,"An incomplete and very worn probable middle to late Bronze Age copper-alloy 'beaked' anvil c.1600-801BC (Ehrenberg 1981, 17). The anvil survives as a square body with two shanks from two of the straightish edges. Each shank is slightly pointed but very worn so full length is uncertain, each of the two 'blank' edges of the square body may be a break likely indicating further possible shanks or beaks but wear and patination obscures the detail. One maybe a V-Shaped working surface but it remains uncertain. One of these shanks may have been used to secure the anvil in wood and the other/s are likely to be a 'beak' designed for working metal into a curve. The surface of the anvil is mostly heavily pitted and a light green colour with an occasional small areas of smooth dark green.



Measurements: 61mm long, 52mm high, 15.51mm thick and 118.85g in weight","Ehrenberg (1981) listed only 36 examples of Bronze Age anvils from Europe (inc. 4 from Britain) in her catalogue and although others have been discovered since then but they remain a rare class of object, including one on the PAS database @ NMS-15E1DC.",3,Copper alloy,,Returned to finder,Metal detector,,,,,118.85,52,,5.51,61,1,Jo Ahmet,Jo Ahmet,South East,Kent,Shepway,Elham,TR1944,Generated from computer mapping software,51.15333176,1.13020128,KENT-0278AC,,KENT0278AC.jpg,Middle-Late Bronze Age copper-alloy Anvil,Kent County Council,Attribution License,https://finds.org.uk/images/ucljo/KENT0278AC.jpg,https://finds.org.uk/images/thumbnails/569127.jpg
787740,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A fragment from a Bronze Age socketed axehead dating to c.1000-800 BC. The fragment comprises a section of the rim of the axe, 20.71mm at its widest, tapering down to a narrow corner. The rim is flat and narrows towards the body of the axe, starting with a maximum thickness of 5.48mm, tapering down to 1.77mm. The fragment is comprised of two ridges, one is much larger than the other. The patina is a dark green throughout.",,4,,,Returned to finder,Metal detector,,,,,7.66,,22.44,,,1,Fiona Johnstone,Fiona Johnstone,South East,Hampshire,New Forest,Rockbourne,SU1019,,50.97033169,-1.85895622,WILT-04C3E6,,WILT04C3E6.jpg,Bronze Age socketed axe,Salisbury and South Wiltshire Museum,Attribution License,https://finds.org.uk/images/rhenry2/WILT04C3E6.jpg,https://finds.org.uk/images/thumbnails/576828.jpg
787873,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"
A fragment of a Middle Bronze Age copper-alloy palstave axe. The butt is all that survives and this retains the start of the side flanges.
",,3,Copper alloy,,Returned to finder,Metal detector,2016-04-01T23:00:00Z,,,,11.12,,,12.12,20.04,1,Margaret Broomfield,Margaret Broomfield,South East,Hampshire,Basingstoke and Deane,St. Mary Bourne,SU4251,From a paper map,51.25662382,-1.39952254,SUR-17C0B2,,16641.jpg,Bronze Age: Palstave axe fragment,Surrey County Council,Attribution License,https://finds.org.uk/images/dwilliams/16641.jpg,https://finds.org.uk/images/thumbnails/577343.jpg
788226,Blade,Bronze Age,Bronze Age,BRONZE AGE,-2500,-800,"A fragment of a copper alloy blade of Bronze Age date (2500-800 BC).  Only a small portion of the blade in retained. The object has an ovate cross-section and a sub-trapezoidal plan. All edges are heavily abraded.



Similar examples can be seen on the Portable Antiquities Database: WAW-5D0A75, SF-1C1794 and HAMP-AE4623.



The object is light green in colour with a corroded and pitted patina.



Length: 27.87mm, Width: 23.89mm, Thickness: 6.44mm, Weight: 13.5g.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,13.5,,,6.44,27.87,1,Miss Ellie Cox,Miss Ellie Cox,North East,Northumberland,Northumberland,Hartburn,NZ0983,From finder,55.14127476,-1.86035272,DUR-55B143,,DUR55B143.jpg,DUR-55B143 : Blade : Bronze Age,Durham County Council,Attribution License,https://finds.org.uk/images/elliecox/DUR55B143.jpg,https://finds.org.uk/images/thumbnails/569434.jpg
788407,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2125,-1950,"Small cast copper alloy flat axe with a narrow butt end and a slightly flanged blade, dating from the Early Bronze Age. The butt end is 21 mm wide and 3 mm thick and the blade end is 52 mm wide and 3 mm thick, and the length of the whole axe is only 113.5 mm. The edge of the blade of the axe appears to be unused, and the size of the axe suggests that it might have been used for votive reasons. Analysing the content of the metal might help to confirm this, but it is from a private collection. The colour suggests that the axe is copper-rich and the original surface survives well, with small patches of corrosion product and a few pits, and a few marks on one face of the blade. Otherwise the axe is in very good condition. Flat axes with narrow butt ends with rectangular sections and slightly flanged blades can be found during the Brithdir metalwork phase (c.2150-2000 BC) of the Early Bronze Age, such as the Class 3 axe illustrated in 'The Circulation of Metal in the British Bronze Age: The Application of Lead Isotope Analysis' (Rohl & Needham 1998, 123, fig.24, no.34). Plain axes like this are also classified as Type Migdale which belong to 'Metalworking Assemblage III', corresponding to Needham's (1996, 122) Period 2 (c.2300-2050 BC).



Schmidt & Burgess (1981) illustrate a similar small flat axe from Patrington in plate 14, no.176, which is classified as a Type Migdale flat axe.



Pearce (1983) illustrates a similar example of a slender Migdale type flat axe from Salcombe in Devon, on pages 453 & 599, plate 38, no.289.



Knight, Ormrod & Pearce (2015) illustrate the latest small, slender Migdale type of flat axe to be recorded in the South West, from Bishop's Tawton in Devon, on page 87, pl.14, no.111.



The Migdale Phase is now dated from c.2125-1950 BC (Roberts et al. 2013, p.23, fig.2.2).",,4,Copper alloy,,"In a private collection, recorded for academic use",Metal detector,1995-01-01T00:00:00Z,1995-12-31T00:00:00Z,,,164.3,,,8,113.5,1,Anna Tyacke,Anna Tyacke,East Midlands,Lincolnshire,West Lindsey,Torksey,SK8379,Centred on village (which isn't a parish),53.30145826,-0.75600914,CORN-5ED51E,,June16finds173.JPG,flat axe (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds173.JPG,https://finds.org.uk/images/thumbnails/573175.jpg
788408,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1950,-1875,"Cast copper alloy incomplete flat axe with a slightly expanded blade which turns up at the edges, dating from the Early Bronze Age. Both faces of the axe are decorated with rows of incised chevrons, from the edge of the butt end of the axe, running for a length of 51 mm. Below these, from the middle of the axe to the edge of the blade are six fanned ridges that have been hammered onto the axe after casting, and are about 60 mm in length, and about 8 mm apart. Below the decoration, the blade has been hammered and bevelled. The edge of the blade is damaged and parts of the surface are pitted with corrosion, but the dark green patina survives well and the axe has been treated and lacquered in the past so that it is now stable. Flat axes decorated with chevrons and with expanded blades can be found during the Mile Cross-Aylesford phase (c.2000-1900 BC) of the Early Bronze Age, such as the Class 4B axe illustrated in 'The Circulation of Metal in the British Bronze Age: The Application of Lead Isotope Analysis' (Rohl & Needham 1998, 124, fig.25, no.46).



Schmidt & Burgess (1981) illustrate a flat axe with similar hammered ribs and incised lozenges from Read in plate 27, no.317, which is classified as a Type Aylesford developed flat axe and dated from the Aylesford metalwork phase (c.2000-1900 BC).



Knight, Ormrod & Pearce (2015) illustrate a flat axe with incised zigzag patterns on both faces and raised flanges, from Weston-Super-Mare in Somerset, on pages 71 & 87, pl.14, no.448.



The Aylesford Phase is now dated from c.1950-1875 BC (Roberts et al. 2013, p.23, fig.2.2).",,4,Copper alloy,,"In a private collection, recorded for academic use",Metal detector,1997-01-01T00:00:00Z,1997-12-31T00:00:00Z,,,289.4,,,10,128,1,Anna Tyacke,Anna Tyacke,Yorkshire and the Humber,East Riding of Yorkshire,East Riding of Yorkshire,Driffield,TA0257,Centred on village (which isn't a parish),53.99896983,-0.4454405,CORN-5EFA8F,,June16finds175.JPG,flat axe (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds175.JPG,https://finds.org.uk/images/thumbnails/573171.jpg
788409,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1875,-1725,"Cast copper alloy developed flat axe with a crescentic blade and the beginnings of a stop ridge, creating a slightly biconical profile, and dating from the Early Bronze Age. Both faces of the axe are decorated with multiple straight lines punched into the axe after casting, on average about 6 mm in length, and about 1 mm apart, in what is referred to as a 'rain pattern'. The decoration covers an area between the stop ridge, which is 70 mm from the edge of the blade, and about 20 mm from where the blade chamfers and angles down towards the cutting edge, which is about 18 mm in depth. The cutting edge is asymmetrically worn, suggesting extensive use, and the material displacement on one side represents damage from use (Matt Knight pers comm). The corners of the crescentic blade are at right angles to the side of the axe. The surface patina of the axe is good with little evidence of corrosion and the axe has been treated and lacquered and is now stable. Flat axes decorated with this 'rain pattern' and with crescentic blades can be found during the Willerby metalwork phase, dating from c.1875-1725 BC (Roberts et al, 2013, 23, fig.2.2) of the Early Bronze Age, such as the Class 4 axe illustrated in 'The Circulation of Metal in the British Bronze Age: The Application of Lead Isotope Analysis' (Rohl & Needham 1998, 125, fig.26, no.53).



Schmidt & Burgess (1981) also illustrate developed flat axes with crecentic bades and similar 'rain-pattern' decoration from Ryal and Keighley in plates 28-29, nos.329 & 340, which are classified, respectively, as a Type Falkland developed flat axe, which is compared to an axe from Mount Pleasant in Dorset, dated to c.1900 BC, and a Type Scrabo Hill which is associated with similar axes in the Willerby Wold hoards from East Yorkshire, illustrated in plate 134, nos.D1 & D4.",,4,Copper alloy,,"In a private collection, recorded for academic use",Metal detector,2006-01-01T00:00:00Z,2006-12-31T00:00:00Z,,,300.4,,,13,135,1,Anna Tyacke,Anna Tyacke,Yorkshire and the Humber,East Riding of Yorkshire,East Riding of Yorkshire,Everingham,SE8042,Centred on village (which isn't a parish),53.86805481,-0.78488562,CORN-5F6661,,June16finds178.JPG,flat axe,Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds178.JPG,https://finds.org.uk/images/thumbnails/573166.jpg
788411,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1725,-1500,"Cast copper alloy flanged axe with a crescentic blade, the beginnings of a curved stop ridge and expanded flanged sides with hammered oblique ridges, dating from the Arreton Phase of the Early to Middle Bronze Age. The axehead is broadly sub-rectangular in plan with an extended crescentic blade where the corners turn back on themselves. In profile it is broadly lentoid, with tapering edges. The stop ridge is 4 mm thick and 20 mm wide and 62 mm from the butt end and 72 mm from the blade edge. There are thirteen oblique ridges on each side flange of the axe, which range in length up to 20 mm long and are each about 7 mm apart. There are some patches of green corrosion product but the surface of the axe has survived well and its general condition is very good. Flat axes with flanges decorated with oblique ridges and crescentic blades can be found during the Arreton metalwork phase of metalworking assemblage V, which corresponds to Needham's (1996, 122) Period 3 (c.2000-1700 BC), such as the Class 5 axe illustrated in 'The Circulation of Metal in the British Bronze Age: The Application of Lead Isotope Analysis' (Rohl & Needham 1998, 127, fig. 28, no.87).



Schmidt & Burgess (1981) illustrate a similar flanged axe with flanges decorated with oblique ridges from Gavel Moss Farm in plate 33, no.402, which is classified as a Type Balbirnie long flanged axe and dated from the Arreton metalwork phase.



Moore and Rowlands (1972) illustrate a similar flanged axe with ridged flanges in plate VI, no.8, which is classified as having come from the Arreton Down tradition.



Similar examples of local Arreton flanged axes with crescentic blades and expanded flanges decorated with oblique ribs are illustrated in Pearce (1983) on pages 615, 640 & 687, pl.54, 79 & 130, nos.427 & 686c.



The Arreton phase is now dated from c.1725-1500 BC (Roberts et al. 2013, p.23, fig.2.2).",,4,Copper alloy,,"In a private collection, recorded for academic use",Metal detector,1981-01-01T00:00:00Z,1981-12-31T00:00:00Z,,,435.25,,,18,139,1,Anna Tyacke,Anna Tyacke,Yorkshire and the Humber,North Yorkshire,Hambleton,Well,SE2682,Centred on village (which isn't a parish),54.23305164,-1.60263254,CORN-5F8585,,June16finds181.JPG,flanged axe (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds181.JPG,https://finds.org.uk/images/thumbnails/573162.jpg
788413,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1000,"Cast copper alloy side-looped socketed axe with a crescentic blade and a thick plain collar, with a socket mouth that is rectangular in plan, dating from the Middle to Late Bronze Age. The socket mouth is 27 mm long and 17 mm wide, which is quite unusual. The collar is 10 mm deep with a side loop on one side of the axe, 5 mm below the collar. The side loop is 18 mm long with an aperture that is 6 mm in diameter. Above and below the side loop there is a casting seam which continues down the side of the axe and which is also on the other side, but has been chiselled flat, apart from a slight ridge above the side loop. There are minor facets down the sides of the blade faces. The blade has turned-up corners, so that the side edges of the blade are almost at right angles to the body of the axe. There are some patches of green corrosion product on the surface, but the axe has been treated in the past and is now stable. Socketed axes with rectangular socket mouths, plain collars and crescentic blades can be found during the Taunton metalwork phase (c.1400-1275 BC) of the Middle Bronze Age. This axe shares similarities with the Taunton-Hademarschen axes, but also with the Type Meldreth axes with faceted bodies which date from the Wilburton metalwork phase (c.1150-1000 BC) of the Late Bronze Age. 



Schmidt & Burgess (1981) illustrate a similar socketed axe with a broad plain collar that is rectangular in plan, from Kirkton of Kingoldrum, in plate 70, no.985, which is classified as a Type Taunton-Hademarschen axe and dated from the Taunton metalwork phase; and a similar socketed axe with a broad plain collar and a crescentic blade from Monmore in plate 82, no.1216, which is classified as a Type Meldreth socketed axe and dated from the Wilburton metalwork phase.



A similar example of a small socketed axe with a thick collar and rectangular socket mouth, but not a crescentic blade, is illustrated in Pearce (1983) on page 628, plate 67, no.564, which is associated with the Taunton phase of metalwork",,4,Copper alloy,,"In a private collection, recorded for academic use",Metal detector,2002-09-25T23:00:00Z,2002-09-25T23:00:00Z,,,142.55,23,,3,95,1,Anna Tyacke,Anna Tyacke,East Midlands,Derbyshire,South Derbyshire,Weston upon Trent,SK4228,From finder,52.8478721,-1.37781314,CORN-5FDC66,,June16finds196.JPG,socketed axe (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds196.JPG,https://finds.org.uk/images/thumbnails/573152.jpg
788414,Socketed Axehead,Bronze Age,Bronze Age,IRON AGE,-800,-600,"Cast copper alloy side-looped socketed axe with a socket mouth that is sub-square in plan, a thick everted collar and a slightly expanded straight-sided blade, dating from the Late Bronze Age. The everted collar is 7 mm deep and about 10 mm below the everted collar is a transverse moulding, from which five parallel vertical ribs extend down the blade at right angles, on each face. Two of the longitudinal ribs form a border on either side where the axe is chamfered at a sharp angle. The ribs are 2 mm thick, 40 mm long and 6 mm apart. The side loop extends from the transverse moulding down the side of the axe to a length of 24 mm with an aperture that is 10 mm in diameter. The casting seam is evident above the side loop and above the transverse moulding on the other side of the axe, but the rest of the two seams that continue down the sides of the axe have been chiselled flat. The blade has slightly expanded corners, and the edge is undamaged, suggesting that the axe may not have been used. There are file marks on one face of the blade, where an area of corrosion has been filed away since its recovery, and it is away from the edge so that this is not a contemporary re-working of the blade, and the cutting edge has not been re-sharpened. Otherwise the axe is in very good condition with only a few patches of corrosion.



Socketed axes with sub-square socket mouths, everted collars and straight blades can be found during the Llyn Fawr metalwork phase (c.800-700 BC) of the Late Bronze Age into the Early Iron Age, such as the Sompting type socketed axe illustrated in 'The Circulation of Metal in the British Bronze Age: The Application of Lead Isotope Analysis' (Rohl & Needham 1998, 138, fig.40, no.405).



Schmidt & Burgess (1981) illustrate a socketed axe with a transverse rib and five vertical ribs and a slightly expanded blade, from Yorkshire, in plate 103, no.1620, which is classified as a Type Sompting variant, now dated from c.800-600 BC (Matt Knight pers comm).



Knight, Ormrod & Pearce (2015) illustrate a local Llyn Fawr socketed axe with three ribs from Mylor in Cornwall on pages 35 & 77, pl.4, no.54a.",,4,Copper alloy,,"In a private collection, recorded for academic use",Other chance find,,,,,354,43,,7,114,1,Anna Tyacke,Anna Tyacke,West Midlands,Worcestershire,Wychavon,Harvington,SP0549,Centred on village (which isn't a parish),52.1392743,-1.92835824,CORN-5FFAB9,,June16finds190.JPG,socketed axe (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds190.JPG,https://finds.org.uk/images/thumbnails/573148.jpg
788680,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1400,"Cast copper alloy unlooped palstave or axehead, decorated below the stop-ridge with a square shield shape with a curved base that extends on to the blade section, dating from the Middle Bronze Age. The butt of the palstave is squared off and is 23 mm wide and 5 mm thick and expands on either side into flanges which protrude upwards at either side by 10 mm. The septum measures 17 mm wide and the stop is 72 mm down the length of the septum and 10 mm deep. There is a shield-shaped moulding with a curved base below the stop, measuring 23 mm in width and 30 mm in length down the blade. At either side of the axehead as the flange tops slope downwards after the stop, there is a transverse ridge that has been chiselled away after casting. The length of the blade from the end of the shield-shaped pattern to the edge of the blade facet measures 55 mm and the blade then slopes downwards to the cutting edge, which is 16 mm in depth. The blade splays outwards nearer the edge to form a semi-circular shape with one of the blade corners having been flattened since deposition, probably through damage. The cutting edge is still quite sharp and has been broadly hammered out initially, followed by finer hammering close to the edge, creating two bevels (Matt Knight pers comm). There is some corrosion on the blade and only patches of the dark green surface patina survive. The casting seam has been chiselled flat on either side of the axe and continues down the overall length of the flange and the blade side as a thin line. Palstaves with shield-shaped decoration and expanded blades can be found during the Acton Park II metalwork phase (c.1500-1400 BC) of the Middle Bronze, such as the palstave illustrated in 'The Circulation of Metal in the British Bronze Age: The Application of Lead Isotope Analysis' (Rohl & Needham 1998, 128, fig.29, no.92).



Schmidt & Burgess (1981) illustrate a similar palstave with shield-shaped moulding from Openshaw in plate 57, no.783, which is classified as a primary shield pattern palstave and dated from the Acton metalwork phase.



Knight, Ormrod & Pearce (2015) illustrate a similar local palstave from a hoard found at St Tudy in Cornwall on pages 37 & 79, pl.6, no.78i.",,4,Copper alloy,,"In a private collection, recorded for academic use",Other chance find,1960-05-31T23:00:00Z,1969-05-31T23:00:00Z,,,604.95,29,,29,179,1,Anna Tyacke,Anna Tyacke,Eastern,Norfolk,Breckland,Gooderstone,TF7602,Centred on village (which isn't a parish),52.58730898,0.59656539,CORN-7DBA95,,June16finds184.JPG,palstave (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds184.JPG,https://finds.org.uk/images/thumbnails/573142.jpg
788681,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1125,"Cast copper alloy mid-ribbed palstave or axehead with flanged sides with a side loop attached beside a deep curved stop and a crescentic blade with a large central longitudinal rib, dating from the Middle Bronze Age. The side loop is 29 mm long and has an aperture that is 9 mm in diameter. The casting seam above the loop as been chiselled away, but there is still a raised lozenge-shaped lump, and the rest of the seam on both sides has been chiselled flat. The stop is 18 mm wide and 10 mm deep on both sides and the thickness of the flanges together, front and back, is 30 mm so the start of the blade beyond the stop is about 10 mm thick. The blade is 21 mm wide below the stop and expands into a crescent which is 63 mm wide and 2 mm thick at the cutting edge. The mid rib is 7 mm wide and 62 mm long, and is accentuated by two parallel grooves, one on either side of the rib, that are 5 mm wide and 62 mm long. There are multiple oblique scratches above the stop and between the flanges on one side, which have probably been caused by scraping old varnish or lacquer off the surface with something metallic, since its recovery and re-sale. Other than these, there are very few marks on the axe and little corrosion, and the blade is only damaged slightly at either corner, which has not happened through use, but more likely since deposition. Mid-ribbed palstaves with crescentic blades and side-loops can be found during the Taunton metalwork phase (c.1400-1275 BC) of the Middle Bronze Age, with broad crescentic cutting edges with tips at right angles to the blade, but the narrow body and low flanges rising to the stop ridge of this palstave are indicative of a transitional type which could date from the following Penard metalwork phase (c.1275-1125 BC) (Matt Knight pers comm).



Schmidt & Burgess (1981) illustrate a similar palstave with a side loop, a broad mid-rib and a crescentic blade from Barskeoch Moss in plate 61, no.832, which is classified as a Type Carleton, Variant Kirkcowan, low-flanged, side-looped, mid-ribbed palstave and compared to items produced during the Ornament Horizon of the later Middle Bronze Age such as a palstave in the Taunton hoard (c.1400-1275 BC).",,4,Copper alloy,,"In a private collection, recorded for academic use",Other chance find,1980-05-31T23:00:00Z,1989-05-31T23:00:00Z,,,387.2,,,30,153,1,Anna Tyacke,Anna Tyacke,East Midlands,Nottinghamshire,Bassetlaw,Cuckney,SK5671,Centred on village (which isn't a parish),53.23309192,-1.16250295,CORN-7DBCCC,,June16finds187.JPG,side-looped palstave (plan),Royal Institution of Cornwall,Attribution License,https://finds.org.uk/images/atyacke/June16finds187.JPG,https://finds.org.uk/images/thumbnails/573139.jpg
789130,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A fragment of a Late bronze age socketed axe (1000 - 800 BC), with part of mouth with of one face. The edges have been broken in antiquity, now with a mid-green patina and brown staining.",,3,Copper alloy,,Returned to finder,Metal detector,2013-09-05T23:00:00Z,,,"Weekend Wanderers - Segsbury Camp, Wantage, Oxon 2013",11.81,,,5,31,1,Rod Trevaskus,Rod Trevaskus,,,,,,,,,BERK-9009D3,,DSCN6831.JPG,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/rod/DSCN6831.JPG,https://finds.org.uk/images/thumbnails/569814.jpg
789131,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-2000,-1600,"A copper alloy, sub rectangular fragment that is possibly the butt end of an early Bronze Age palstave (2000 - 1600 BC). However, the complete absence of ridges or a flange, is problematic, leaving the item open to further interpretation. There is an oval depression/void within the body of the piece, at the break point. The fragment has a green/blue, smooth patina and the break is from antiquity.",,4,Copper alloy,,Returned to finder,Metal detector,2013-09-05T23:00:00Z,,,"Weekend Wanderers - Segsbury Camp, Wantage, Oxon 2013",10.7,,,9.39,26.42,1,Rod Trevaskus,Rod Trevaskus,South East,Oxfordshire,Vale of White Horse,Wantage,SU4183,From a paper map,51.54441301,-1.41016417,BERK-9029EC,,DSCN6833.JPG,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/rod/DSCN6833.JPG,https://finds.org.uk/images/thumbnails/569818.jpg
789340,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1300,"Possibly the remains of a Bronze Age copper alloy axehead.



The fragment has an extremely sharp cutting edge, 1.1mm thick, with broken edges on all other sides, indicating it would have been much larger. The cutting edge runs along the whole height of the piece and the width increases further from the cutting edge resulting in a ""V"" shaped cross section.",,4,Copper alloy,,Returned to finder,Metal detector,2016-01-10T00:00:00Z,,,,5.13,21.06,,1.1,14.01,1,Peter Wheatley,Peter Wheatley,East Midlands,Lincolnshire,West Lindsey,Welton,SK9980,GPS (from the finder),53.30769963,-0.51569156,PUBLIC-97C839,,PUBLIC97C839.jpg,Bronze Age copper alloy axe,Lincolnshire County Council,Attribution License,https://finds.org.uk/images/adaubney/PUBLIC97C839.jpg,https://finds.org.uk/images/thumbnails/577280.jpg
789411,Razor,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"An incomplete cast copper alloy Middle to Late Bronze Age leaf shaped, double edged tanged razor dating to circa 1500-800 BC. The blade has a longitudinal central mid-rib running down the blade length on both sides. Both the tip and the tang are now missing.



The surface has mottled green patina and the blade edges are now eroded and pitted. A close parallel can be seen at SF-6E2C31.



Hodges (1956) as Class IV, a possibly derivative of Class I.",,4,Copper alloy,,Returned to finder,Metal detector,2013-09-05T23:00:00Z,,,"Weekend Wanderers - Segsbury Camp, Wantage, Oxon 2013",8.7,,,,35,1,Rod Trevaskus,Rod Trevaskus,South East,Oxfordshire,Vale of White Horse,Wantage,SU4183,From a paper map,51.54441301,-1.41016417,BERK-A58124,,DSCN6845.JPG,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/rod/DSCN6845.JPG,https://finds.org.uk/images/thumbnails/570042.jpg
789416,Spear,Bronze Age,Bronze Age,BRONZE AGE,1600,700,"Small socketed spearhead with strong midrib, broken on both sides and at springing of socket, ancient breaks. Middle or Late Bronze Age. Extant length 52.5mm. Extant width 14mm. Weighs 14.15g. c.1600 - c.700 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2016-04-23T23:00:00Z,2016-05-08T23:00:00Z,,,14.15,,,,52.5,1,Steven Ashley,Steven Ashley,,Northamptonshire,East Northamptonshire,,TL0071,,52.32799097,-0.53402453,NMS-A72F75,,61236_A72F75_LBA_Spearheadedit.jpg,Bronze Age spearhead,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/norfolkarcher1/61236_A72F75_LBA_Spearheadedit.jpg,https://finds.org.uk/images/thumbnails/1027802.jpg
