PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryMethod,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
606701,Miniature Object,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"An incomplete cast copper alooy miniature object, probably a socketed axe head dating from the late Bronze Age (c. 1000-800 BC). The object consists of part of the open socket and one loop and part of the body of the probable axe. There is a casting seam visible that runs through and beyond the centre of the looped handle. The head-end of the object is flaring slightly, which is why it is assumed that this object represents a miniature axehead rather and any other type of tool. The patina and condition of this object suggests a Bronze Age date and although miniature objects were being made into the Roman period, full-sized axe heads of this type are known from the later Bronze Age.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,10.4,,,4.8,25.5,1,Anni Byard,Anni Byard,South East,Buckinghamshire,Aylesbury Vale,Aston Sandford,SP7607,From finder,51.7565422,-0.90032521,BERK-318611,,2013927.jpg,Bronze Age object: Miniature axehead,Oxfordshire County Council,Attribution License,https://finds.org.uk/images/abyard/2013927.jpg,https://finds.org.uk/images/thumbnails/460731.jpg
606704,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,,,"Copper alloy flanged axe (developed flat axe) dating to the early Bronze Age (c.2000 BC) The axehead is heavily patinated with a mid brown corrosion layer which is delaminating. The blade is rounded and asymmetrical and narrows moderately to meet the shaft; it is fairly sharp with no signs of impact damage. The shaft sides are slightly convex and fairly parallel. There are slight flanges visible on both faces of the axe along the edges of the shaft running from the base of the blade and reaching almost to the butt. The butt is rounded and quite sharp. There is a slight stop-ridge visible on one face. The blade is lenticular through its length, and, aside from the flanges, fairly flat across its width.



It would appear that, except for the effects of corrosion, the axe is largely intact. The asymmetrical blade may be the result of major re-sharpening after damage in antiquity.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,110.2,,,10.2,90.37,1,Roland Flook,Roland Flook,,Gwynedd,,,SH5668,,53.18953941,-4.15670502,GAT-319515,,PAS2013_24_007_white 001.jpg,Bronze Age Flat Axe (face view),Gwynedd Archaeological Trust ,Attribution License,https://finds.org.uk/images/rflook/PAS2013_24_007_white 001.jpg,https://finds.org.uk/images/thumbnails/460693.jpg
606710,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1001,"A worn fragment of a Bornze Age object, possibly a palstave of Middle Bronze Age date (1600-1001 BC). The object is now roughly oval in plan with a casting seam visible down one shorter round; the object narrows to form a broadly rectangular stem, which is now broken. The patina suggets a Bronze Age date and the form is reminiscent of the centre of some palstaves; between the blade tip and the stops.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,37.3,,,12,34.5,1,Anni Byard,Anni Byard,South East,Buckinghamshire,Aylesbury Vale,Aston Sandford,SP7607,From finder,51.7565422,-0.90032521,BERK-31B3D0,,2013928.jpg,Bronze Age Axe: Palstave fragment,Oxfordshire County Council,Attribution License,https://finds.org.uk/images/abyard/2013928.jpg,https://finds.org.uk/images/thumbnails/460730.jpg
607049,Unidentified Object,Bronze Age,Bronze Age,IRON AGE,-1600,-400,"An unidentified cast copper-alloy object, a 'moustache' mount, so named because of its shape being reminiscent of a moustache. The object is cast in one piece and has a swollen body which tapers towards the pointed terminals. The centre of the body is narrowed and has a uniform vertical groove running around its girth to the underside or base of the object. At this point the grooves ends and abutts a circular recess, approximately 7.3 mm in diameter. All sides of the object are decorated with alternating ridges and grooves arranged horizontally. The narrowed terminals are without the ribbed decoration and corrosion has effected the very ends. With an undecorated end, some of these objects are reminiscent of hedgehogs.



A number of objects of this type have now been recovered and several are recorded on the PAS database, however this is the largest example so far recorded. A similar object was found in the Salisbury Hoard (Stead, 1998, no.117) and as such they are thought to date from the middle Bronze Age to the late Iron Age. Dr JD Hill at the British Museum suggests that they are Iron Age rather than Bronze Age, but this is yet to be confirmed by excavation of a stratified example. Their function is uncertain, although a circular recess at the bottom of this example (and in many of the others known) suggests that they were mounted on or below something. A mount for a sword or dagger handle is the most obvious function but the absence of evidence makes this conjectural.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,34.7,,,12.8,58.53,1,Anni Byard,Anni Byard,South East,West Berkshire,West Berkshire,Boxford,SU4374,From a paper map,51.46334615,-1.38241981,BERK-719DA8,,2013951.jpg,Bronze Age object: 'Moustache' mount,Oxfordshire County Council,Attribution License,https://finds.org.uk/images/abyard/2013951.jpg,https://finds.org.uk/images/thumbnails/461130.jpg
607149,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1100,-750,"A late Bronze Age, cast copper alloy, socketed axehead decorated with skeuemorphic wings, probably a South Eastern type, probably of the Wilburton to Ewart Park traditions, dating from about 1100 - 750 BC, Needham period 6-7, which corresponds to metalworking stages X-XII.



The axehead is wedge shaped with a sub-circular socket at the haft end that has a double mouth moulding running round it; a prominent bulbous moulding forming the rim (wide and D shaped in section), and a much less well defined lower collar. A lumpy area on the back of this rim may be the remains of a casting jet. The body is rectangular in section, tapering towards the cutting edge where it flares outwards towards the tips of a slightly curved blade. The sides of the axe are slightly hollow where they curve out to the tip of the blade. There is no obvious blade bevel. The blade edge is slightly chipped and measures 50mm in width across the tips.



On one side of the mouth, projecting from the lower collar, is a D shaped attachment loop. It is 11.4mm wide and 25mm long, starting 15mm from the end of the axe. It is a pointed oval in section. Casting flashes remain on both edges of the axe, including the loop. They seem to have been trimmed, but are only smoothed flat near the blade. The axehead has a smooth, dark green patina. The socket was filled with soil when reported. Careful removal of the soil revealed the socket to be 84mm deep, and longitudinal ridges along the inside of the cavity, in the centre of the front and back faces of the axe.



The axe is decorated with faint mouldings on the front and back forming a ""moulded wing"" design. The front (when viewed with the loop at the top and to the right) has a central rib along the top half of the axe. This is flanked by a curved rib on each side which enclose a recessed shape of a rectangle with concave long sides. The ""back"" of the axe has a similar moulding, but instead of the central rib is a short chevron near the mouth, inside the curved ribs and pointing towards the cutting edge, and a more clearly defined ridge across the middle of the axe closing the rectangle with concave long edges. The top edge of the rectangle is the lower mouth moulding.



Some axes in Schmidt and Burgess have similar moulded decoration; specifically number 1280, plate 85, from York, 1287 from Heathery Burn, and also 1270 from Westow, East Yorkshire. Similar axes are more common in the South.",,4,Copper alloy,,Returned to finder,Metal detector,2013-02-07T00:00:00Z,2014-02-06T00:00:00Z,,,309,,,41.5,113.8,1,Peter Reavill,Jack Coulthard,Yorkshire and the Humber,Wakefield,Wakefield,Castleford Central and Glasshoughton,SE4625,GPS (from the finder),53.7193904,-1.30441382,SWYOR-816E11,,PAS_2309_axe1.jpg,Bronze Age socketed axe,West Yorkshire Archaeology Advisory Service,Attribution License,https://finds.org.uk/images/acooper/PAS_2309_axe1.jpg,https://finds.org.uk/images/thumbnails/465589.jpg
607433,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1125,"An incomplete copper alloy socketed, spearhead  dating from the later Middle Bronze Age, about 1400 – 1125 BC. The main body of the spear survives but the tip and part of the blade are missing. The hollow circular socket is triangular in plan and tapers to a raised central ridges from which the blades extend to both sides. Though incomplete the blade appears to have been leaf-shaped in plan with a pointed oval section. There are two worn holes on both blades to either side of the central spines where it meets the shaft. These basal loops are indicative of spearheads of the Taunton and Penard phases, 1400 – 1125 BC (Davis, 2017), and this type corresponds with Davis Group 8.



There is a break between the blade and the socket shaft which has been glued back together post-excavation by the finder.



The object has a mid grey-green patina. It is 124.62mm long and 35.34mm wide. The socket shaft is 63.77mm long and the blade is 59.94mm long. The central ridge is 12.05mm wide and the blade is only 1.80mm thick. It weighs 94g.



This fragment is likely to be the lower portion of YORYM-17F9E2 which is from the same location.",,4,Copper alloy,,Returned to finder,Metal detector,2013-10-11T23:00:00Z,,,,94,,,12.05,124.62,1,Miss Rania Zein-Elabdin,Miss Rania Zein-Elabdin,Yorkshire and the Humber,East Riding of Yorkshire,East Riding of Yorkshire,Langtoft,TA0067,GPS (from the finder),54.08920436,-0.47264845,YORYM-9976A6,,WS0369.jpg,Bronze Age : Socketed Spearhead,York Museums Trust,Attribution License,https://finds.org.uk/images/bmorris/WS0369.jpg,https://finds.org.uk/images/thumbnails/462746.jpg
607463,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A fragment of a late Bronze Age socketed axe dating to c.1000-800 BC.Only the blade end and part of the socket survives. The blade is expanded and strongly curved. The cutting edge is abraded and notched. Each side curves sharply inwards behind the blade before tapering more gently towards the butt. There are traces of a slight raised rib on the butt end of both sides. The surviving portion of the body is rectangular in cross-section with a hole in the centre, which is all that remains of the socket. All surfaces have a shiny green patina, which is missing in a few places. Traces of patination can also been found on the break.



Length: 63.0mm, width: 44.5mm, thickness: 21.2mm",,3,Copper alloy,,Returned to finder,Metal detector,2014-02-12T00:00:00Z,,,,,,,21.2,63,1,Anna Booth,Anna Booth,East Midlands,Leicestershire,North West Leicestershire,Whitwick,SK4417,From finder,52.74883504,-1.34959469,LEIC-9AFF65,,LEIC-9AFF65.jpg,LEIC-9AFF65: Bronza Age axe,Leicestershire County Council,Attribution License,https://finds.org.uk/images/annab/LEIC-9AFF65.jpg,https://finds.org.uk/images/thumbnails/461419.jpg
607634,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1001,"Fragment of Middle Bronze Age palstave axe head. Only the damaged but-end broken across the start of the side flanges survives. Corroded surface, with granular fairly unworn breaks. Surviving length 25mm. Width 28mm. Maximum surviving thickness 13mm.",,4,Copper alloy,,Returned to finder,Metal detector,2014-02-20T00:00:00Z,2014-02-20T00:00:00Z,,,,,,13,25,1,Erica Darch,Erica Darch,Eastern,Norfolk,South Norfolk,Barnham Broom,TG0707,Generated from computer mapping software,52.62128609,1.05663867,NMS-AF4584,,59757_AF4584_BA_Axe_ILL.jpg,Middle Bronze Age Palstave (illustration by Jason Gibbons),Norfolk County Council,Attribution License,https://finds.org.uk/images/mchesterkadwell/59757_AF4584_BA_Axe_ILL.jpg,https://finds.org.uk/images/thumbnails/462757.jpg
607664,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1000,-701,"Late Bronze Age copper alloy awl, rectangular-sectioned tang, one end pointed, the other a flat-sectioned blade. Length 58mm. Maximum width 6.5mm. Tang 3mm thick. Weighs 4.95g. c.1000 - c.701 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2014-02-06T00:00:00Z,2014-03-05T00:00:00Z,,,4.95,,,3,58,1,Steven Ashley,Steven Ashley,Eastern,Norfolk,Broadland,Woodbastwick,TG3214,From finder,52.67400626,1.43020792,NMS-B01636,,49802_B01636_BA_Awl_ILL.jpg,Late Bronze Age Awl (illustration by Jason Gibbons),Norfolk County Council,Attribution License,https://finds.org.uk/images/mchesterkadwell/49802_B01636_BA_Awl_ILL.jpg,https://finds.org.uk/images/thumbnails/463791.jpg
607763,Axehead,Bronze Age,Bronze Age,,-2100,-800,"A fragment of a copper alloy axehead of Bronze Age date. The fragment is the blade end which is a tapering rectangle in section flaring out to a splayed blade. The cutting edge is worn with rounded corners and the object is undecorated.



It is not possible to determine which metalworking tradition this axehead fits into therefore a broad date has been ascribed.



The metal has a mid brownish-green patina and is very worn. The fragment is 30mm long, 34.7mm wide, 9mm thick and weighs 37.1g.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,37.1,,,9,30,1,Rebecca Griffiths,Rebecca Griffiths,Yorkshire and the Humber,East Riding of Yorkshire,East Riding of Yorkshire,Wold Newton,TA0573,GPS (from the finder),54.14211387,-0.39415624,YORYM-C17918,,WS0407.jpg,Bronze Age : Axehead,York Museums Trust,Attribution License,https://finds.org.uk/images/bmorris/WS0407.jpg,https://finds.org.uk/images/thumbnails/463110.jpg
607948,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1001,"Butt end of a Middle Bronze Age copper alloy palstave in battered condition, with an ancient break. Extant length 30mm. Width 26mm. Thickness 11.5mm. Weight 29.0g. c.1600 - c.1000 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2014-03-02T00:00:00Z,2014-03-02T00:00:00Z,,,29,,,11.5,30,1,Andrew Rogerson,Andrew Rogerson,Eastern,Norfolk,Broadland,Haveringland,TG1520,Generated from computer mapping software,52.7348659,1.18310938,NMS-D82F56,,44066_D82F56_BA_Palstave.jpg,Bronze Age palstave,Norfolk County Council,Attribution License,https://finds.org.uk/images/edarch/44066_D82F56_BA_Palstave.jpg,https://finds.org.uk/images/thumbnails/470641.jpg
608010,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1100,"An incomplete cast copper alloy Bronze Age side-looped spear dating to the Middle Bronze Age, circa 1500-1100BC. The central / lower midrib, both side loops and some of the socketed mouth of the spear survive. The rest is missing due to old breaks. Originally, the spear would have had a leaf-shaped blade. In plan, the midrib is slightly wider at the base, narrowing gradually to the break. The complete, but now sealed, side loops project to either side. The midrib section is circular and hollow, although soil is now present in the cavity. Soil adheres to the surfaces of the spear, but areas of a shiny, mid green patina are visible. All surfaces of the spear are heavily abraded due to movement in the plough soil.



Length: 46.43mm. Width: 15.57mm. Thickness: 12.37mm. Weight: 13.8g.



A similar spearhead can be viewed on the database: ESS-EBFB42. Comparable side-looped spears with circular midribs are recorded in Rowlands: 1976, plates 37-38



Ref: Rowlands, M.J., The Organisation of Middle Bronze Age Metalworking. Part ii: Catalogue and Plates. British Archaeology Reports 31ii",,4,Copper alloy,,Returned to finder,Metal detector,2012-09-15T23:00:00Z,2012-09-15T23:00:00Z,,RABI Fosse Way Rally 2012,13.8,,,12.37,46.43,1,Angie Bolton,Eloise Markwick,West Midlands,Warwickshire,Warwick,Offchurch,SP3864,Recorded at a rally,52.27284629,-1.4445147,WAW-F1A002,,WAW-F1A002.jpg,Bronze Age spear fragment,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/eloisemarkwick/WAW-F1A002.jpg,https://finds.org.uk/images/thumbnails/462633.jpg
608305,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1001,"Middle Bronze Age copper alloy palstave axehead. Straight-sided, wedge-shaped butt end, with side flanges rising to form a stop-ridge with a small, narrow loop on one side. Very slightly waisted before expanding with almost straight sides to the slightly curved, damaged and corroded cutting edge. Below the stop-ridge on both faces three short, very shallow ribs merge to form a single longitudinal rib which extends almost to the cutting edge. The casting seams are just visible on each side and most of the surface is pitted and corroded.



Length 149mm. Width of cutting edge 44mm. Maximum thickness 31mm.",,3,Copper alloy,,Returned to finder,Metal detector,2014-01-22T00:00:00Z,2014-02-20T00:00:00Z,,,,,,31,149,1,Erica Darch,Erica Darch,Eastern,Norfolk,Breckland,North Tuddenham,TG0312,Generated from computer mapping software,52.66768186,1.00070745,NMS-1719F0,,59757_1719F0_BA_Axe_ILL.jpg,Middle Bronze Age Palstave (illustration by Jason Gibbons),Norfolk County Council,Attribution License,https://finds.org.uk/images/mchesterkadwell/59757_1719F0_BA_Axe_ILL.jpg,https://finds.org.uk/images/thumbnails/462755.jpg
608331,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1000,-700,Late Bronze Age copper alloy awl. At the junction of the broken tang and point the cross-section is rectangular. The end of the tang is missing and faces have oblique hammer marks. Surviving length 43mm. Width / thickness at the centre 6.5 x 5.5mm. Weight 6.05g. c.1000 - c.700 BC.,,4,Copper alloy,,Returned to finder,Metal detector,2014-02-13T00:00:00Z,2014-03-12T00:00:00Z,,,6.05,,,5.5,43,1,Steven Ashley,Steven Ashley,Eastern,Norfolk,South Norfolk,Ashby St. Mary,TG3202,From finder,52.56632228,1.42179148,NMS-187335,,56960_187335_BA_Awl_ILL.jpg,Bronze Age awl. Illustrator: Jason Gibbons,Norfolk County Council,Attribution License,https://finds.org.uk/images/edarch/56960_187335_BA_Awl_ILL.jpg,https://finds.org.uk/images/thumbnails/470645.jpg
609005,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1000,-701,Late Bronze Age copper alloy awl with sub-square to round-sectioned blade and square to rectangular-section tang. Length 49mm. Maximum width 4mm. Weight 3.58g. c.1000 - c.700 BC.,,4,Copper alloy,,Returned to finder,Metal detector,2014-02-11T00:00:00Z,2014-03-10T00:00:00Z,,,3.58,,,,49,1,Steven Ashley,Steven Ashley,Eastern,Norfolk,Breckland,Oxborough,TF7403,From finder,52.59693296,0.56760028,NMS-96BBF5,,1021_96BBF5_BA_Awl_ILL.jpg,Bronze Age awl. Illustrator: Jason Gibbons,Norfolk County Council,Attribution License,https://finds.org.uk/images/edarch/1021_96BBF5_BA_Awl_ILL.jpg,https://finds.org.uk/images/thumbnails/472529.jpg
609060,Rapier,Bronze Age,Bronze Age,,-1600,-1000,"A fragment of Middle Bronze Age (c.1600-1000 BC) rapier or spear, consisting of the very tip of the object only. It measures 23.71x8.22x3.09mm and weighs 1.44g.


At the flat, old break the cross-section is diamond-shaped. The surface of the metal has a smooth brown patina with pitting marks. The object is slightly bent in profile and has a prominent mid-rib.


Peter Reavill comments ""I think I prefer this as a rapier as the central rib shouldn't go to the tip - unless there is an oval in the bottom of the section which would be the tip of the socket"" (March 2014 pers.comm.).",,3,Copper alloy,,Returned to finder,Metal detector,2013-08-24T23:00:00Z,,,,1.44,,,3.09,23.71,1,Katie Hinds,Katie Hinds,South East,Oxfordshire,Cherwell,Middle Aston,SP4727,Generated from computer mapping software,51.93952661,-1.31771861,HAMP-983EE4,,HAMP-983EE4.jpg,MIddle Bronze Age rapier (probably),Winchester Museums Service,Attribution License,https://finds.org.uk/images/khindshamp/HAMP-983EE4.jpg,https://finds.org.uk/images/thumbnails/462769.jpg
609250,Razor,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"Copper alloy probable razor. Cast U-shaped plate with a cutting edge which runs along one long edge and continuing along the short straight side; the other long side and the U shaped end are flattened. The section is of extremely flattened lentoid form, a point which is only apparent if it is viewed against a straight edge.This object was initially considered as a sword blade fragment, but it lacks any convincing strengthening of the middle part of the blade, and a single sided form would be unusual for a rapier. This object appears to have been robustly cleaned by the finder. Suggested date: possibly Late Bronze Age, 1000-800.



Length: 50.9mm, Width: 26.7mm, Thickness: 3mm, Weight: 21.39gms.",,4,Copper alloy,,Returned to finder,Metal detector,2013-06-01T23:00:00Z,,,,21.39,,,3,50.9,1,Martin Foreman,Martin Foreman,Yorkshire and the Humber,North Lincolnshire,North Lincolnshire,Winteringham,SE9221,Generated from computer mapping software,53.67737737,-0.60870507,NLM-A84697,,NLM25043a.jpg,Bronze age razor,North Lincolnshire Museum,Attribution License,https://finds.org.uk/images/mforeman/NLM25043a.jpg,https://finds.org.uk/images/thumbnails/1134292.jpg
609685,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2350,-1501,"Butt end fragment of a small Early Bronze Age copper alloy flat axehead or chisel in quite worn condition, with an ancient break. Extant length 21.1mm, width 15.3mm, and thickness 9mm. Weight 14.51g. c.2350 - c.1500 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2014-02-20T00:00:00Z,2014-03-19T00:00:00Z,,,14.51,,,9,21.1,1,Andrew Rogerson,Andrew Rogerson,Eastern,Norfolk,South Norfolk,Forncett,TM1692,Generated from computer mapping software,52.48314449,1.17962382,NMS-D34EF6,,37682_D34EF6_BA_FlatAxehead_ILL.jpg,Bronze Age flat axehead. Illustration: Jason Gibbons.,Norfolk County Council,Attribution License,https://finds.org.uk/images/edarch/37682_D34EF6_BA_FlatAxehead_ILL.jpg,https://finds.org.uk/images/thumbnails/571222.jpg
610211,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"Bronze Age date (1150 - 800 BC) socketed axe: The copper alloy axe is a sub-trapezoid in plan. The mouth of the axe is sub square in plan with rounded corners, and on the mouth there is evidence of two casting jets, one on each side edge. The mouth, on the outer faces appears to be semi-circular in section and is slightly wider than the body of the axe itself. The surface of the socket is rough and is encrusted. There are also traces of what may be the casting residue. In profile the axe is triangular with a casting seam visible on both sides. There are no traces of a side loop. The body faces are undecorated and are trapezoidal in plan. The cutting edge is slightly convex, but it has the remains of the casting seam along it. The surface of the axe has traces of active corrosion, pitting and a well developed patina, but the majority of the surface is abraded and perhaps over cleaned revealing traces of fresh metal. It measures 57.76mm long, 36.32mm wide, 33.79mm thick and weighs 110.2g. The depth of the socket is 40.96mm deep.



Peter Reavill and Phil Watson comment the mouth of the axe is unusually wide, and that the shape is oddly 'stubby'. The blade has never been sharpened, and that in combination with the shape suggests it may have been made for use as a votive offering rather than a functional axe. It is probably dated to the late Bronze Age.



As a note a similar shaped axe was recorded from the same parish which has similar dimensions, but does appear to be a functioning axe.",,4,Copper alloy,,Returned to finder,Metal detector,2012-11-29T00:00:00Z,2014-02-27T00:00:00Z,,,110.2,,,33.79,57.76,1,Angie Bolton,Angie Bolton,South West,Gloucestershire,Tewkesbury,Twyning,SO8935,From a paper map,52.01331652,-2.16168564,WAW-1BF878,,WAW-1BF878a.jpg,"Bronze Age socketed axe (plan, profile and plan).",Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/abolton/WAW-1BF878a.jpg,https://finds.org.uk/images/thumbnails/463870.jpg
611572,Unidentified Object,Bronze Age,Bronze Age,,-1500,-600,"
A fragment of a possibly cylindrical object. The copper alloy has a high tin component and coould just possibly be of Bronze Age date, though this is far from certain.
",,4,Copper alloy,,Returned to finder,Metal detector,,,,,4.43,,,2.79,18.58,1,Margaret Broomfield,Margaret Broomfield,,,,,,,,,SUR-D59F93,,14-349.JPG,Bronze age: Unidentified object,Surrey County Council,Attribution License,https://finds.org.uk/images/margaretb/14-349.JPG,https://finds.org.uk/images/thumbnails/466318.jpg
611644,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2250,-1900,"A complete copper alloy flat axehead of early Bronze Age date. The axehead is sub-trapezoidal with a curved blade tapering to a rounded cutting edge. The axehead is extremely worn and undecorated and is likely to relate to the Migdale metalworking tradition as defined by Needham et al (1985) circa 2250 BC - 1900 BC.



The metal has a mid brownish-green patina. The axehead is 109.1mm long, 35.9mm tapering to 17.8mm wide, 9.9mm thick and weighs 123g.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,123,,,9.9,109.1,1,Rebecca Griffiths,Rebecca Griffiths,Yorkshire and the Humber,North Yorkshire,Scarborough,Egton,NZ8104,Generated from computer mapping software,54.42499038,-0.75305568,YORYM-E50F92,,NK0001.jpg,Bronze Age : Axehead,York Museums Trust,Attribution License,https://finds.org.uk/images/bmorris/NK0001.jpg,https://finds.org.uk/images/thumbnails/465336.jpg
611804,Dagger,Bronze Age,Bronze Age,,-1500,-1300,"A fragment of a Middle Bronze Age Dagger or Knife dating to c1500-1300 BC. What survives is the upper part of the blade with attachments for the handle. Two rivet holes partially survive as well as a central rivet aligned with the mid-rib of the blade. The fragment is very worn, so much so that the orignal width of this piece may have been double its present size.



Peter Reavill comments: This example is best compared with plate 35, Luce Bay (Plate 35) Ipswich, or cat. no. 1157 from Teddington - river Thames - not illustrated - (Rowlands BAR no.31, vol 2 p357) described as having a notch-hilted tang - one rivet hole, and a flat mid rib. Like the Teddington example - I would describe this example as notch-hilted with a single central rivet hole, flat-sectioned blade with a low central mid-rib that extends above the two notched rivet holes. The rivet through the tang seems to have a domed head and circular section. All edges are heavily abraded and original surfaces lost.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,14.55,,,4.78,61.69,1,David W Williams,David W Williams,South East,Surrey,Waverley,Tilford,SU8744,From finder,51.18861405,-0.75648922,SUR-EA4308,,DSCF1396.JPG,Bronze Age: Dagger of knife,Surrey County Council,Attribution License,https://finds.org.uk/images/dwilliams/DSCF1396.JPG,https://finds.org.uk/images/thumbnails/464985.jpg
613593,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2350,-2050,"An incomplete cast copper alloy (bronze) flat axe of Early Bronze Age dating (c. 2350 BC to c. 2050 BC).



The flat axe is broadly sub rectangular in shape with a splayed crescent shaped blade. In profile it is broadly lentoid, with slight tapering edges. The butt is relatively thin having a narrow rounded profile; the width at the butt is 15.3 mm (thickness: 2.0 mm). The sides of the axe gently expand in width from the butt to the blade; in shape they are relatively curved. The axe is thickest at the mid point (11.5 mm), with traces of a proto stop ridge present. The sides of the blade expand to produce a crescentic blade edge with an abraded width of 36.2 mm. The tips of the crescent shaped blade have been damaged through either abrasion or wear, as has the blade edge itself. Casting 'flaws' or air bubbles are present over most of the surface of the flat axehead.



The axe is a mid to dark green colour, with an uneven surface patina. Abrasion, caused by movement whilst within the ploughsoil, has resulted in a loss of some of the original surface detail.



It measures 79.4 mm in length, maximum width at the blade is 36.2 mm, width at the butt is 15.3 mm and it has a maximum thickness of 11.5 mm. It weighs 88.2 grams.



The axehead is best described as coming from the first phases of the Early Bronze Age and is comparable to (although not containing all the attributes of Migdale axes (many of these tend to have narrower butts which flare at the cutting edge).



These axes all fit within the earliest phases of metal working in Britain, metalworking stage II, which corresponds to Needham's (1996) Period 2 circa 2350- 2050 CAL. BC. This means that they are dated, broadly, to the same period as Beaker pottery, barbed and tanged flint arrowheads, copper halberds and gold lunulae.



Reference:



Needham, S. (1996) Chronology and Periodisation in the British Bronze Age. Acta Archaeologia, vol 67, pp121-140



Schmidt, P.K. & Burgess, C.B. 1981. The Axes of Scotland and Northern England. Prahistorische Bronzefunde. Abteilung IX. Band 7. C.H. Beck'Sche Verlagsbuchhandlung, Munchen. p.46-47.","The surface of the flat axehead was analysed using an Mistral tabletop XRF machine to determine the surface composition The results are as follows:



Bare metal: Cu 81.74% +/- 0.35; Fe 0.98% +/- 0.07; Sn 16.91% +/- 0.22; Pb 0.37% +/- 0.04

Surface 1: Cu 54.68% +/- 0.34; Fe 5.23% +/- 0.15; Sn 34.15% +/- 0.34; Pb 1.01% +/- 0.06

Surface 2: Cu 63.81% +/- 0.33; Fe 1.47% +/- 0.1; Sn 26.20% +/- 0.28; Pb 0.44% +/- 0.06",3,Copper alloy,,Returned to finder,Metal detector,2014-01-12T00:00:00Z,,,,88.2,,,11.5,79.4,1,Teresa Gilmore,Teresa Gilmore,West Midlands,Shropshire,Shropshire,Hinstock,SJ7126,From finder,52.83073554,-2.43187308,WMID-E42FB1,,WMID-E42FB1.jpg,Early Bronze Age: Incomplete flat axehead,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/tgilmore/WMID-E42FB1.jpg,https://finds.org.uk/images/thumbnails/466028.jpg
613712,Ingot,Bronze Age,Bronze Age,,-1200,-700,A fragment of a circular plano-convex bun ingot of Bronze Age date. The ingot weighs 320g.,,4,Copper alloy,,Returned to finder,Metal detector,,,,,320,,,,99.96,1,David W Williams,David W Williams,South East,Wokingham,Wokingham,Swallowfield,SU7263,From finder,51.36151435,-0.96726271,SUR-E7FB54,,B14-188.JPG,Bronze Age: Ingot fragment,Berkshire Archaeology,Attribution License,https://finds.org.uk/images/dwilliams/B14-188.JPG,https://finds.org.uk/images/thumbnails/466091.jpg
